meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
ES2009b,A,2.57,3.27,0.7,ES2009b.A.dialog-act.vkaraisk.1,,,,,,,,,False, All set?,2,elicit,Elicit-Inform
ES2009b,A,4.09,5.56,1.47,ES2009b.A.dialog-act.vkaraisk.2,,,,,,,,,False, Okay. Cool.,2,task,Assess
ES2009b,A,5.56,7.77,2.21,ES2009b.A.dialog-act.vkaraisk.3,,,,,,,,,False, Right. So um basically,4,minor,Stall
ES2009b,A,7.77,14.94,7.17,ES2009b.A.dialog-act.vkaraisk.4,A,,0.0,,True,False,0.0,[],False, I'm just gonna go over real quickly um some news I've just got from the board on how we're supposed to do with this um remote control.,27,other,Offer
ES2009b,A,14.94,19.24,4.3,ES2009b.A.dialog-act.vkaraisk.5,A,A,0.0,0.0,False,False,0.0,[],False, And then I'm gonna turn over to you guys to make brief presentations um on what you've found,18,task,Suggest
ES2009b,A,19.24,21.67,2.43,ES2009b.A.dialog-act.vkaraisk.6,A,A,1.98,0.0,False,False,0.0,[],False, and then we'll have a bit of discussion.,8,task,Suggest
ES2009b,A,22.67,23.65,0.98,ES2009b.A.dialog-act.vkaraisk.7,,,,,,,,,False, So basically uh,3,minor,Stall
ES2009b,A,23.65,24.8,1.15,ES2009b.A.dialog-act.vkaraisk.8,A,A,0.0,1.98,False,False,0.0,[],False, what I've just found out from the board,8,task,Inform
ES2009b,A,24.8,26.11,1.31,ES2009b.A.dialog-act.vkaraisk.9,A,A,0.0,0.0,False,False,0.0,[],False, I dunno if you guys got this email as well,10,elicit,Elicit-Inform
ES2009b,A,26.11,28.18,2.07,ES2009b.A.dialog-act.vkaraisk.10,A,A,0.46,0.0,False,False,0.0,[],False, but it needs to be television only.,7,task,Inform
ES2009b,A,28.18,28.64,0.46,ES2009b.A.dialog-act.vkaraisk.11,,,,,,,,,False, So no,2,minor,Fragment
ES2009b,A,28.64,29.54,0.9,ES2009b.A.dialog-act.vkaraisk.12,A,A,0.0,0.46,False,False,0.0,[],False," we're not doing D_V_D_,",4,task,Inform
ES2009b,D,29.32,29.78,0.46,ES2009b.D.dialog-act.vkaraisk.1,,,,,,,,,False, Okay.,1,other,Comment-About-Understanding
ES2009b,A,29.54,30.62,1.08,ES2009b.A.dialog-act.vkaraisk.13,A,A,0.0,0.0,False,False,0.0,[],False," we're not doing anything else,",5,task,Inform
ES2009b,A,30.62,32.75,2.13,ES2009b.A.dialog-act.vkaraisk.14,A,A,0.0,0.0,False,False,0.0,[],False, it's just gonna be a television remote.,7,task,Inform
ES2009b,A,32.75,38.49,5.74,ES2009b.A.dialog-act.vkaraisk.15,A,A,0.65,0.0,False,False,0.0,[],False, Um it also needs to have the company colours included in it.,12,task,Inform
ES2009b,B,37.792,38.352,0.56,ES2009b.B.dialog-act.vkaraisk.1,,,,,,,,,False,,0,minor,Fragment
ES2009b,A,38.49,39.14,0.65,ES2009b.A.dialog-act.vkaraisk.16,,,,,,,,,False, Um so,2,minor,Stall
ES2009b,A,39.14,39.98,0.84,ES2009b.A.dialog-act.vkaraisk.17,A,A,0.0,0.65,False,False,0.0,[],False, that's red and black.,4,task,Inform
ES2009b,A,39.98,45.54,5.56,ES2009b.A.dialog-act.vkaraisk.18,A,A,1.87,0.0,False,False,0.0,[],False," And it has to have the slogan, case you guys forget the slogan it's, we put fashion in electronics.",19,task,Inform
ES2009b,A,47.41,49.53,2.12,ES2009b.A.dialog-act.vkaraisk.19,A,A,0.0,1.87,False,False,0.0,[],False, Um and no teletext.,4,task,Inform
ES2009b,A,49.53,50.96,1.43,ES2009b.A.dialog-act.vkaraisk.20,A,A,0.0,0.0,False,False,0.0,[],False, I'm not sure what teletext is,6,task,Inform
ES2009b,A,50.96,52.68,1.72,ES2009b.A.dialog-act.vkaraisk.21,A,A,0.0,0.0,False,False,0.0,[],False," but I'm assuming you guys do,",6,task,Inform
ES2009b,A,52.68,56.22,3.54,ES2009b.A.dialog-act.vkaraisk.22,A,A,0.33,0.0,False,False,0.0,[],False, so we don't wanna include that um in this particular design.,11,task,Inform
ES2009b,A,56.55,60.53,3.98,ES2009b.A.dialog-act.vkaraisk.23,A,A,0.5,0.33,False,False,0.0,[],False, For reasons that I don't really know.,7,task,Inform
ES2009b,A,60.53,61.03,0.5,ES2009b.A.dialog-act.vkaraisk.24,,,,,,,,,False, There's,1,minor,Fragment
ES2009b,A,61.03,63.5,2.47,ES2009b.A.dialog-act.vkaraisk.25,A,A,1.78,0.5,False,False,0.0,[],False, but it's the board so there you go.,8,task,Inform
ES2009b,A,63.5,65.28,1.78,ES2009b.A.dialog-act.vkaraisk.26,,,,,,,,,False, So basically um,3,minor,Stall
ES2009b,A,65.28,68.61,3.33,ES2009b.A.dialog-act.vkaraisk.27,A,A,0.0,1.78,False,False,0.0,[],False, given those guidelines which will have some effect on how we design,12,task,Inform
ES2009b,A,68.61,69.48,0.87,ES2009b.A.dialog-act.vkaraisk.28,A,A,0.51,0.0,False,False,0.0,[],False, we'll discuss it later,4,task,Suggest
ES2009b,A,69.48,69.99,0.51,ES2009b.A.dialog-act.vkaraisk.29,,,,,,,,,False, I mean,2,minor,Stall
ES2009b,A,69.99,71.07,1.08,ES2009b.A.dialog-act.vkaraisk.30,A,A,5.08,0.51,False,False,0.0,[],False, 'cause it's television only,4,task,Inform
ES2009b,A,71.07,73.32,2.25,ES2009b.A.dialog-act.vkaraisk.31,,,,,,,,,False, we'll be able to change our,6,minor,Fragment
ES2009b,A,73.32,76.15,2.83,ES2009b.A.dialog-act.vkaraisk.32,,,,,,,,,False, uh um well,3,minor,Stall
ES2009b,A,76.15,80.47,4.32,ES2009b.A.dialog-act.vkaraisk.33,A,A,1.08,5.08,False,False,0.0,[],False, we can s sacrifice more function for a better television remote.,11,task,Suggest
ES2009b,A,80.47,81.55,1.08,ES2009b.A.dialog-act.vkaraisk.34,,,,,,,,,False, Anyway. So,2,minor,Stall
ES2009b,A,81.55,85.3,3.75,ES2009b.A.dialog-act.vkaraisk.35,B,A,2.29,1.08,False,False,0.0,[],False, I'm gonna turn over to the Industrial Designer uh to go ahead and make a presentation,16,task,Suggest
ES2009b,A,85.3,86.14,0.84,ES2009b.A.dialog-act.vkaraisk.36,,,,,,,,,False, on,1,minor,Fragment
ES2009b,B,85.48,87.59,2.11,ES2009b.B.dialog-act.vkaraisk.2,,,,,,,,,False, Okay.,1,task,Assess
