meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
TS3004b,A,32.288,35.67,3.382,TS3004b.A.dialog-act.vkaraisk.1,A,,1.44,,True,False,0.0,[],False," I just forgot their name,",5,task,Inform
TS3004b,A,35.67,36.26,0.59,TS3004b.A.dialog-act.vkaraisk.2,,,,,,,,,False, so uh,2,minor,Stall
TS3004b,A,36.26,36.54,0.28,TS3004b.A.dialog-act.vkaraisk.3,,,,,,,,,False, you're,1,elicit,Elicit-Inform
TS3004b,A,36.54,36.84,0.3,TS3004b.A.dialog-act.vkaraisk.4,,,,,,,,,False, i,1,minor,Fragment
TS3004b,A,36.84,37.11,0.27,TS3004b.A.dialog-act.vkaraisk.5,,,,,,,,,False," sorry,",1,other,Be-Positive
TS3004b,A,37.11,37.99,0.88,TS3004b.A.dialog-act.vkaraisk.6,A,A,0.16,1.44,False,False,0.0,[],False, I just forgot them all.,5,task,Inform
TS3004b,A,37.99,38.15,0.16,TS3004b.A.dialog-act.vkaraisk.7,,,,,,,,,False, So,1,minor,Stall
TS3004b,A,38.15,40.03,1.88,TS3004b.A.dialog-act.vkaraisk.8,A,A,3.82,0.16,False,False,0.0,[],False, I have to write it down.,6,other,Offer
TS3004b,D,38.528,40.92,2.392,TS3004b.D.dialog-act.vkaraisk.1,,,,,,,,,False, Okay.,1,other,Comment-About-Understanding
TS3004b,A,41.4,41.856,0.456,TS3004b.A.dialog-act.vkaraisk.9,,,,,,,,,False, So,1,minor,Stall
TS3004b,D,42.24,43.06,0.82,TS3004b.D.dialog-act.vkaraisk.2,,,,,,,,,False, Fine.,1,other,Other
TS3004b,A,43.85,44.38,0.53,TS3004b.A.dialog-act.vkaraisk.10,A,A,7.39,3.82,False,False,0.0,[],False, Do you know them,4,elicit,Elicit-Inform
TS3004b,A,44.38,45.104,0.724,TS3004b.A.dialog-act.vkaraisk.11,,,,,,,,,False, or,1,minor,Fragment
TS3004b,D,45.83,46.7,0.87,TS3004b.D.dialog-act.vkaraisk.3,,,,,,,,,False, The names?,2,elicit,Elicit-Inform
TS3004b,A,46.45,46.72,0.27,TS3004b.A.dialog-act.vkaraisk.12,,,,,,,,,False, Yeah.,1,task,Inform
TS3004b,D,48.32,50.39,2.07,TS3004b.D.dialog-act.vkaraisk.4,,,,,,,,,False, For for for my sur um,6,minor,Fragment
TS3004b,A,49.76,50.04,0.28,TS3004b.A.dialog-act.vkaraisk.13,,,,,,,,,False, Yeah.,1,minor,Backchannel
TS3004b,D,50.39,50.75,0.36,TS3004b.D.dialog-act.vkaraisk.5,,,,,,,,,False, Jens.,1,task,Inform
TS3004b,A,51.38,51.57,0.19,TS3004b.A.dialog-act.vkaraisk.14,,,,,,,,,False," Yeah,",1,minor,Stall
TS3004b,A,51.57,51.77,0.2,TS3004b.A.dialog-act.vkaraisk.15,,,,,,,,,False," no,",1,task,Assess
TS3004b,A,51.77,53.4,1.63,TS3004b.A.dialog-act.vkaraisk.16,D,A,0.26,7.39,False,False,0.0,[],False, but your b your surname.,5,elicit,Elicit-Inform
TS3004b,D,53.66,58.86,5.2,TS3004b.D.dialog-act.vkaraisk.6,D,A,4.02,0.26,True,False,0.0,[],True, Uh Damman. D_ A_ W_.,5,task,Inform
TS3004b,A,62.78,64.31,1.53,TS3004b.A.dialog-act.vkaraisk.17,,,,,,,,,False, W_O_ da. Okay.,3,other,Comment-About-Understanding
TS3004b,D,62.88,66.07,3.19,TS3004b.D.dialog-act.vkaraisk.7,A,D,3.26,4.02,False,False,0.0,[],False, Uh uh M_ M_. I mean M_. Double M_.,9,task,Inform
TS3004b,A,67.3,67.69,0.39,TS3004b.A.dialog-act.vkaraisk.18,,,,,,,,,False, Okay.,1,other,Comment-About-Understanding
TS3004b,A,69.33,70.95,1.62,TS3004b.A.dialog-act.vkaraisk.19,B,D,0.36,3.26,True,False,0.0,[],True, And what's your name?,4,elicit,Elicit-Inform
