meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
TS3003a,A,13.46,14.31,0.85,TS3003a.A.dialog-act.vkaraisk.1,,,,,,,,,False, So uh,2,minor,Stall
TS3003a,A,14.31,16.73,2.42,TS3003a.A.dialog-act.vkaraisk.2,,,,,,,,,False, good morning.,2,other,Be-Positive
TS3003a,B,15.344,15.568,0.224,TS3003a.B.dialog-act.vkaraisk.1,,,,,,,,,False, Morning.,1,other,Be-Positive
TS3003a,D,15.37,15.81,0.44,TS3003a.D.dialog-act.vkaraisk.1,,,,,,,,,False, Morning.,1,other,Be-Positive
TS3003a,C,16.42,16.7,0.28,TS3003a.C.dialog-act.vkaraisk.1,,,,,,,,,False, Morning.,1,other,Be-Positive
TS3003a,A,16.73,19.56,2.83,TS3003a.A.dialog-act.vkaraisk.3,A,,0.0,,True,False,0.0,[],False, I see you all find your places.,7,task,Inform
TS3003a,A,19.56,23.32,3.76,TS3003a.A.dialog-act.vkaraisk.4,A,A,12.63,0.0,False,False,0.0,[],False, Is everybody sitting on the right place? Yeah?,8,elicit,Elicit-Inform
TS3003a,D,19.67,20.03,0.36,TS3003a.D.dialog-act.vkaraisk.2,,,,,,,,,False, Yep.,1,task,Assess
TS3003a,A,23.32,26.29,2.97,TS3003a.A.dialog-act.vkaraisk.5,,,,,,,,,False, I guess so.,3,task,Inform
TS3003a,A,26.29,27.181,0.891,TS3003a.A.dialog-act.vkaraisk.6,,,,,,,,,False, So,1,minor,Stall
TS3003a,A,32.64,33.37,0.73,TS3003a.A.dialog-act.vkaraisk.7,,,,,,,,,False, Let's see.,2,minor,Stall
TS3003a,A,35.95,38.09,2.14,TS3003a.A.dialog-act.vkaraisk.8,A,A,0.0,12.63,False,False,0.0,[],False, First I will introduce myself.,5,other,Offer
TS3003a,A,38.09,39.83,1.74,TS3003a.A.dialog-act.vkaraisk.9,A,A,14.46,0.0,False,False,0.0,[],False," I don't know if uh if everybody knows me,",9,task,Inform
TS3003a,A,39.83,40.64,0.81,TS3003a.A.dialog-act.vkaraisk.10,,,,,,,,,False, so,1,minor,Stall
TS3003a,A,40.64,41.67,1.03,TS3003a.A.dialog-act.vkaraisk.11,,,,,,,,,False," I'm Bart,",2,task,Inform
TS3003a,D,40.79,41.49,0.7,TS3003a.D.dialog-act.vkaraisk.3,,,,,,,,,False, My name's Frank.,3,task,Inform
TS3003a,A,41.67,43.81,2.14,TS3003a.A.dialog-act.vkaraisk.12,,,,,,,,,False, hello. Hello.,2,other,Be-Positive
TS3003a,B,42.99,43.62,0.63,TS3003a.B.dialog-act.vkaraisk.2,,,,,,,,,False, I'm.,1,task,Inform
TS3003a,A,43.81,44.41,0.6,TS3003a.A.dialog-act.vkaraisk.13,,,,,,,,,False, Bart.,1,task,Inform
TS3003a,A,44.41,45.35,0.94,TS3003a.A.dialog-act.vkaraisk.15,,,,,,,,,False, Hello.,1,other,Be-Positive
TS3003a,A,45.35,45.9,0.55,TS3003a.A.dialog-act.vkaraisk.16,,,,,,,,,False, Hello.,1,other,Be-Positive
TS3003a,C,45.44,45.92,0.48,TS3003a.C.dialog-act.vkaraisk.2,,,,,,,,,False,,0,task,Inform
TS3003a,A,45.9,47.03,1.13,TS3003a.A.dialog-act.vkaraisk.14,,,,,,,,,False, Bart.,1,task,Inform
TS3003a,A,47.03,48.42,1.39,TS3003a.A.dialog-act.vkaraisk.17,,,,,,,,,False, Welcome.,1,other,Be-Positive
TS3003a,D,48.1,48.44,0.34,TS3003a.D.dialog-act.vkaraisk.4,,,,,,,,,False, Thank you.,2,other,Be-Positive
TS3003a,A,50.14,54.29,4.15,TS3003a.A.dialog-act.vkaraisk.18,,,,,,,,,False, Uh let's see. Uh,4,minor,Stall
TS3003a,A,54.29,58.01,3.72,TS3003a.A.dialog-act.vkaraisk.19,A,A,4.26,14.46,False,False,0.0,[],False, let's start off um with a little presentation.,8,other,Offer
TS3003a,A,62.27,68.35,6.08,TS3003a.A.dialog-act.vkaraisk.20,A,A,0.0,4.26,False,False,0.0,[],False, Uh Now first I'll tell you a little bit about the setting.,12,other,Offer
TS3003a,A,68.35,70.37,2.02,TS3003a.A.dialog-act.vkaraisk.21,A,A,0.0,0.0,False,False,0.0,[],False, You can see there are a few cameras here.,9,task,Inform
TS3003a,A,70.37,73.31,2.94,TS3003a.A.dialog-act.vkaraisk.22,A,A,0.0,0.0,False,False,0.0,[],False, They'll record uh our actions,5,task,Inform
TS3003a,A,73.31,77.97,4.66,TS3003a.A.dialog-act.vkaraisk.23,A,A,0.0,0.0,False,False,0.0,[],False, and you'll have wires and microphones that will record your voice.,11,task,Inform
TS3003a,A,77.97,80.71,2.74,TS3003a.A.dialog-act.vkaraisk.24,A,A,0.0,0.0,False,False,0.0,[],False, Uh there are also some microphones there,7,task,Inform
TS3003a,A,80.71,84.16,3.45,TS3003a.A.dialog-act.vkaraisk.25,A,A,0.0,0.0,False,False,0.0,[],False," but th um you don't have to pay a lot of attention on those,",14,task,Suggest
TS3003a,A,84.16,90.14,5.98,TS3003a.A.dialog-act.vkaraisk.26,A,A,1.63,0.0,False,False,0.0,[],False, because it will uh disappear when you don't attend to it.,11,task,Inform
TS3003a,A,90.14,91.77,1.63,TS3003a.A.dialog-act.vkaraisk.27,,,,,,,,,False, So,1,minor,Stall
TS3003a,A,91.77,94.24,2.47,TS3003a.A.dialog-act.vkaraisk.28,A,A,0.0,1.63,False,False,0.0,[],False, is there a project documents folder?,6,task,Inform
TS3003a,A,94.24,99.19,4.95,TS3003a.A.dialog-act.vkaraisk.29,A,A,0.0,0.0,False,False,0.0,[],False," There are some notes in it already I see, some documents.",11,task,Inform
TS3003a,A,99.19,101.45,2.26,TS3003a.A.dialog-act.vkaraisk.30,A,A,5.42,0.0,False,False,0.0,[],False, Uh I'll start with the presentation kick off.,8,other,Offer
TS3003a,A,106.87,109.68,2.81,TS3003a.A.dialog-act.vkaraisk.31,A,A,2.38,5.42,False,False,0.0,[],False, Is being modified by the administrator.,6,task,Inform
TS3003a,D,109.472,113.53,4.058,TS3003a.D.dialog-act.vkaraisk.6,,,,,,,,,False," Hmm, that's interesting.",3,task,Assess
TS3003a,A,109.68,112.06,2.38,TS3003a.A.dialog-act.vkaraisk.32,,,,,,,,,False, Uh okay.,2,other,Comment-About-Understanding
TS3003a,B,109.92,111.904,1.984,TS3003a.B.dialog-act.vkaraisk.3,,,,,,,,,False,,0,minor,Fragment
TS3003a,A,112.06,113.75,1.69,TS3003a.A.dialog-act.vkaraisk.33,A,A,4.57,2.38,False,False,0.0,[],False, Let's do it read only.,5,other,Offer
TS3003a,A,116.66,118.32,1.66,TS3003a.A.dialog-act.vkaraisk.34,,,,,,,,,False, Well,1,minor,Stall
TS3003a,A,118.32,122.27,3.95,TS3003a.A.dialog-act.vkaraisk.35,A,A,0.0,4.57,False,False,0.0,[],False," I don't know if you've noticed, but uh we're working for Real Reaction.",13,task,Inform
TS3003a,A,122.27,125.29,3.02,TS3003a.A.dialog-act.vkaraisk.36,A,A,0.0,0.0,False,False,0.0,[],False, Uh it's a company in uh electronics.,7,task,Inform
TS3003a,A,125.29,126.8,1.51,TS3003a.A.dialog-act.vkaraisk.37,A,A,0.0,0.0,False,False,0.0,[],False," We put fashion in electronics,",5,task,Inform
TS3003a,A,126.8,129.36,2.56,TS3003a.A.dialog-act.vkaraisk.38,A,A,0.0,0.0,False,False,0.0,[],False," uh we make it work,",5,task,Inform
TS3003a,A,129.36,134.76,5.4,TS3003a.A.dialog-act.vkaraisk.39,A,A,0.0,0.0,False,False,0.0,[],False, uh we put a lot of effort in design and in the product itself.,14,task,Inform
