meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
IS1008c,A,25.789,28.93,3.141,IS1008c.A.dialog-act.s9553330.1,A,,0.0,,True,False,0.0,[],False," Uh welcome back after lunch,",5,other,Be-Positive
IS1008c,A,28.93,30.78,1.85,IS1008c.A.dialog-act.s9553330.2,A,A,4.92,0.0,False,False,0.0,[],False, I hope uh you had a good lunch,8,other,Be-Positive
IS1008c,A,32.37,33.39,1.02,IS1008c.A.dialog-act.s9553330.3,,,,,,,,,False, together.,1,other,Be-Positive
IS1008c,A,35.7,44.11,8.41,IS1008c.A.dialog-act.s9553330.4,A,A,2.79,4.92,False,False,0.0,[],False, For uh this meeting the main agenda okay uh to discuss about the conceptual design meeting.,16,task,Inform
IS1008c,A,46.9,53.52,6.62,IS1008c.A.dialog-act.s9553330.5,A,A,0.0,2.79,False,False,0.0,[],False, Okay and the agenda will be the opening,8,task,Inform
IS1008c,A,53.52,57.91,4.39,IS1008c.A.dialog-act.s9553330.6,A,A,0.0,0.0,False,False,0.0,[],False, and uh that's uh the product manager or secretary that's me,11,task,Inform
IS1008c,A,57.91,67.03,9.12,IS1008c.A.dialog-act.s9553330.7,A,A,6.54,0.0,False,False,0.0,[],False, and uh the presentations from the Christine and uh Agnes and from Mister Ed.,14,task,Inform
IS1008c,A,68.92,72.05,3.13,IS1008c.A.dialog-act.s9553330.10,,,,,,,,,False, And finally in this meeting we have to decide,9,minor,Fragment
IS1008c,D,71.567,72.222,0.655,IS1008c.D.dialog-act.s9553330.1,,,,,,,,,False,,0,minor,Fragment
IS1008c,A,73.57,82.76,9.19,IS1008c.A.dialog-act.s9553330.11,A,A,0.99,6.54,False,False,0.0,[],False, and we are to take a decision on the remote control concept and uh the functional design,17,task,Inform
IS1008c,A,83.75,85.95,2.2,IS1008c.A.dialog-act.s9553330.13,A,A,0.0,0.99,False,False,0.0,[],False," So we have forty minutes,",5,task,Inform
IS1008c,A,85.95,90.85,4.9,IS1008c.A.dialog-act.s9553330.14,A,A,0.0,0.0,False,False,0.0,[],False," I think it's uh little bit uh low,",8,task,Assess
IS1008c,A,90.85,93.5,2.65,IS1008c.A.dialog-act.s9553330.15,A,A,0.0,0.0,False,False,0.0,[],False, but I I hope we can finish it up,9,task,Inform
IS1008c,A,93.5,98.17,4.67,IS1008c.A.dialog-act.s9553330.16,A,A,0.0,0.0,False,False,0.0,[],False," so I'll handle to the the functional team,",8,task,Inform
IS1008c,A,98.17,99.64,1.47,IS1008c.A.dialog-act.s9553330.17,A,A,0.0,0.0,False,False,0.0,[],False," to the Christine, okay,",4,task,Inform
IS1008c,A,99.64,103.12,3.48,IS1008c.A.dialog-act.s9553330.18,C,A,2.49,0.0,False,False,0.0,[],False, to discuss about uh the components concept.,7,task,Inform
IS1008c,C,104.21,105.61,1.4,IS1008c.C.dialog-act.s9553330.1,,,,,,,,,False, Okay.,1,task,Assess
IS1008c,C,105.61,110.46,4.85,IS1008c.C.dialog-act.s9553330.2,C,A,15.99,2.49,True,False,0.0,[],True," So uh, if you could open the PowerPoint presentation.",9,task,Suggest
IS1008c,D,107.709,108.581,0.872,IS1008c.D.dialog-act.s9553330.2,,,,,,,,,False,,0,minor,Fragment
IS1008c,C,110.46,111.53,1.07,IS1008c.C.dialog-act.s9553330.3,,,,,,,,,False, I'm number two.,3,task,Inform
IS1008c,A,111.69,113.5,1.81,IS1008c.A.dialog-act.s9553330.20,,,,,,,,,False, You're number two.,3,other,Comment-About-Understanding
IS1008c,A,117.46,117.74,0.28,IS1008c.A.dialog-act.s9553330.21,,,,,,,,,False, 'Kay,1,other,Other
IS1008c,C,121.504,123.12,1.616,IS1008c.C.dialog-act.s9553330.4,,,,,,,,,False," Components design,",2,task,Assess
IS1008c,C,123.12,123.65,0.53,IS1008c.C.dialog-act.s9553330.5,,,,,,,,,False, there we go.,3,task,Assess
IS1008c,D,123.463,123.867,0.404,IS1008c.D.dialog-act.s9553330.3,,,,,,,,,False,,0,minor,Fragment
