meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
TS3003b,A,57.11,57.51,0.4,TS3003b.A.dialog-act.vkaraisk.1,,,,,,,,,False, Okay.,1,minor,Stall
TS3003b,A,57.51,61.24,3.73,TS3003b.A.dialog-act.vkaraisk.2,A,,3.65,,True,False,0.0,[],False, Everybody found his place again? Yeah?,6,elicit,Elicit-Inform
TS3003b,D,60.55,60.96,0.41,TS3003b.D.dialog-act.vkaraisk.1,,,,,,,,,False, Yes.,1,task,Inform
TS3003b,A,61.24,63.7,2.46,TS3003b.A.dialog-act.vkaraisk.3,,,,,,,,,False, That's nice.,2,other,Be-Positive
TS3003b,A,63.7,64.89,1.19,TS3003b.A.dialog-act.vkaraisk.4,,,,,,,,,False, Okay so,2,minor,Stall
TS3003b,A,64.89,67.77,2.88,TS3003b.A.dialog-act.vkaraisk.5,A,A,4.99,3.65,False,False,0.0,[],False, this is our second meeting.,5,task,Inform
TS3003b,A,67.77,69.58,1.81,TS3003b.A.dialog-act.vkaraisk.6,,,,,,,,,False, And uh,2,minor,Stall
TS3003b,A,69.58,71.139,1.559,TS3003b.A.dialog-act.vkaraisk.7,,,,,,,,,False, still failing?,2,elicit,Elicit-Inform
TS3003b,D,71.8,72.11,0.31,TS3003b.D.dialog-act.vkaraisk.2,,,,,,,,,False, Yeah.,1,task,Inform
TS3003b,A,72.76,77.26,4.5,TS3003b.A.dialog-act.vkaraisk.8,A,A,0.0,4.99,False,False,0.0,[],False, Uh now we're going um into the functional design.,9,task,Inform
TS3003b,A,77.26,97.19,19.93,TS3003b.A.dialog-act.vkaraisk.9,A,A,0.0,0.0,False,False,0.0,[],False," Um important thing of this phase is that we're going to uh try to get an agreement about the user requirements, technical function design, and the working design. So that we can move onto the second uh phase.",38,task,Assess
TS3003b,A,97.19,99.59,2.4,TS3003b.A.dialog-act.vkaraisk.10,A,A,0.0,0.0,False,False,0.0,[],False, But first this phase.,4,task,Suggest
TS3003b,A,99.59,102.73,3.14,TS3003b.A.dialog-act.vkaraisk.11,A,A,0.0,0.0,False,False,0.0,[],False, Um first an announcement.,4,other,Offer
