meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
TS3006c,D,74.89,76.27,1.38,TS3006c.D.dialog-act.dharshi.1,,,,,,,,,False, Hello.,1,other,Be-Positive
TS3006c,A,77.476,78.626,1.15,TS3006c.A.dialog-act.dharshi.1,,,,,,,,,False,.,0,minor,Fragment
TS3006c,A,80.474,82.118,1.644,TS3006c.A.dialog-act.dharshi.2,,,,,,,,,False,.,0,minor,Fragment
TS3006c,D,82.13,84.3,2.17,TS3006c.D.dialog-act.dharshi.2,D,,1.44,,True,False,0.0,[],False," Yes, I made it.",4,task,Inform
TS3006c,D,85.74,89.26,3.52,TS3006c.D.dialog-act.dharshi.3,D,D,23.14,1.44,False,False,0.0,[],False, English from now on.,4,task,Suggest
TS3006c,C,90.351,90.351,0.0,TS3006c.C.dialog-act.dharshi.1,,,,,,,,,False,.,0,minor,Fragment
TS3006c,D,90.38,91.648,1.268,TS3006c.D.dialog-act.dharshi.4,,,,,,,,,False, Drawing or,2,elicit,Elicit-Inform
TS3006c,A,91.53,92.51,0.98,TS3006c.A.dialog-act.dharshi.3,,,,,,,,,False, Yeah just testing.,3,task,Inform
TS3006c,D,92.86,93.25,0.39,TS3006c.D.dialog-act.dharshi.5,,,,,,,,,False, Yeah.,1,task,Assess
TS3006c,A,95.66,96.15,0.49,TS3006c.A.dialog-act.dharshi.6,,,,,,,,,False, Mm?,1,other,Comment-About-Understanding
TS3006c,C,98.35,100.17,1.82,TS3006c.C.dialog-act.dharshi.2,,,,,,,,,False, Just kidding.,2,other,Be-Positive
TS3006c,A,98.37,99.04,0.67,TS3006c.A.dialog-act.dharshi.5,,,,,,,,,False, English.,1,other,Other
TS3006c,A,101.09,102.343,1.253,TS3006c.A.dialog-act.dharshi.4,,,,,,,,,False,.,0,minor,Fragment
TS3006c,C,102.92,103.69,0.77,TS3006c.C.dialog-act.dharshi.3,,,,,,,,,False, So annoying.,2,task,Assess
TS3006c,A,104.1,105.37,1.27,TS3006c.A.dialog-act.dharshi.7,,,,,,,,,False, Break is over.,3,task,Assess
TS3006c,D,106.41,107.48,1.07,TS3006c.D.dialog-act.dharshi.6,,,,,,,,,False, Ooh it works.,3,task,Assess
TS3006c,A,107.06,110.12,3.06,TS3006c.A.dialog-act.dharshi.8,,,,,,,,,False, Whoo.,1,other,Other
TS3006c,D,109.001,111.69,2.689,TS3006c.D.dialog-act.dharshi.7,,,,,,,,,False, Spicy.,1,task,Assess
TS3006c,A,110.12,114.61,4.49,TS3006c.A.dialog-act.dharshi.9,,,,,,,,,False, Spicy.,1,task,Assess
TS3006c,D,112.4,114.7,2.3,TS3006c.D.dialog-act.dharshi.8,C,D,1.16,23.14,False,False,0.0,[],False, Where are are all the other presentations?,7,elicit,Elicit-Inform
TS3006c,C,115.86,121.35,5.49,TS3006c.C.dialog-act.dharshi.4,C,D,0.0,1.16,True,False,0.0,[],True, I just put it in the in the shared folder so it should be,14,task,Inform
TS3006c,D,119.56,121.117,1.557,TS3006c.D.dialog-act.dharshi.9,,,,,,,,,False, The conceptual or,3,elicit,Elicit-Inform
TS3006c,C,121.35,124.72,3.37,TS3006c.C.dialog-act.dharshi.5,D,C,-0.03,0.0,False,True,0.03,['TS3006c.D.dialog-act.dharshi.10'],False," yeah I think so. Yeah, conceptual design.",7,task,Inform
TS3006c,D,124.69,131.04,6.35,TS3006c.D.dialog-act.dharshi.10,C,C,-6.32,-0.03,True,True,2.979,"['TS3006c.C.dialog-act.dharshi.6', 'TS3006c.C.dialog-act.dharshi.8']",False, Ah. Because I see only my own presentation,8,task,Inform
TS3006c,C,124.72,127.699,2.979,TS3006c.C.dialog-act.dharshi.6,C,D,1.981,-6.32,True,False,0.0,[],False, What or whatever does it,5,other,Other
TS3006c,C,129.18,129.68,0.5,TS3006c.C.dialog-act.dharshi.7,,,,,,,,,False," No no no,",3,task,Assess
TS3006c,B,129.494,131.284,1.79,TS3006c.B.dialog-act.dharshi.1,,,,,,,,,False,,0,minor,Fragment
TS3006c,C,129.68,130.84,1.16,TS3006c.C.dialog-act.dharshi.8,C,C,1.23,1.981,False,False,0.0,[],False, can you go back one?,5,task,Suggest
TS3006c,D,131.04,132.42,1.38,TS3006c.D.dialog-act.dharshi.11,,,,,,,,,False, yeah.,1,other,Offer
TS3006c,C,132.07,134.43,2.36,TS3006c.C.dialog-act.dharshi.9,C,C,0.0,1.23,False,False,0.0,[],False, Uh 'cause it has to be PowerPoint pre,8,task,Inform
TS3006c,C,134.43,136.44,2.01,TS3006c.C.dialog-act.dharshi.10,D,C,-0.447,0.0,False,True,0.447,['TS3006c.D.dialog-act.dharshi.13'],False," yeah components design, that's it.",5,task,Inform
TS3006c,D,134.59,135.1,0.51,TS3006c.D.dialog-act.dharshi.12,,,,,,,,,False, This?,1,elicit,Elicit-Inform
TS3006c,D,135.993,139.46,3.467,TS3006c.D.dialog-act.dharshi.13,C,C,0.379,-0.447,True,False,0.0,[],False, I'll just put it in there.,6,other,Offer
TS3006c,A,138.74,139.68,0.94,TS3006c.A.dialog-act.dharshi.10,,,,,,,,,False," So, he's coming.",3,task,Inform
TS3006c,C,139.839,145.21,5.371,TS3006c.C.dialog-act.dharshi.11,C,D,0.0,0.379,True,False,0.0,[],True,". I did get a bit more done than the last time,",11,task,Inform
TS3006c,D,143.26,143.98,0.72,TS3006c.D.dialog-act.dharshi.14,,,,,,,,,False, Or not.,2,task,Assess
TS3006c,B,144.55,145.39,0.84,TS3006c.B.dialog-act.dharshi.2,,,,,,,,,False, Okay.,1,minor,Backchannel
TS3006c,A,145.16,145.97,0.81,TS3006c.A.dialog-act.dharshi.11,,,,,,,,,False, Oh okay.,2,task,Assess
TS3006c,C,145.21,150.015,4.805,TS3006c.C.dialog-act.dharshi.12,D,C,-0.365,0.0,False,True,0.365,['TS3006c.D.dialog-act.dharshi.17'],False, 'cause I knew that I didn't have time so I just copy and paste everything into the,17,task,Inform
TS3006c,B,148.617,150.027,1.41,TS3006c.B.dialog-act.dharshi.3,,,,,,,,,False,,0,minor,Fragment
TS3006c,D,148.82,149.65,0.83,TS3006c.D.dialog-act.dharshi.16,,,,,,,,,False," Ah,",1,task,Assess
TS3006c,D,149.65,153.293,3.643,TS3006c.D.dialog-act.dharshi.17,A,C,-1.983,-0.365,True,True,1.983,['TS3006c.A.dialog-act.dharshi.13'],False, I can't cut and paste it into the other folder but,11,task,Inform
TS3006c,A,149.98,151.31,1.33,TS3006c.A.dialog-act.dharshi.12,,,,,,,,,False, Ah. She.,2,minor,Fragment
TS3006c,A,151.31,153.53,2.22,TS3006c.A.dialog-act.dharshi.13,A,D,0.0,-1.983,True,False,0.0,[],False," You can look at the final report,",7,task,Suggest
TS3006c,A,153.53,158.63,5.1,TS3006c.A.dialog-act.dharshi.14,A,A,0.0,0.0,False,False,0.0,[],False," 'cause I have to record everything we are deciding and such,",11,task,Inform
TS3006c,A,158.63,162.65,4.02,TS3006c.A.dialog-act.dharshi.15,D,A,-3.44,0.0,False,True,0.97,"['TS3006c.D.dialog-act.dharshi.18', 'TS3006c.C.dialog-act.dharshi.13']",False, so I'm trying to write it down between everything else.,10,other,Offer
TS3006c,D,159.21,160.18,0.97,TS3006c.D.dialog-act.dharshi.18,C,A,1.864,-3.44,True,False,0.0,[],False, Move to meeting room.,4,task,Inform
TS3006c,C,162.044,167.88,5.836,TS3006c.C.dialog-act.dharshi.13,C,D,0.0,1.864,True,False,0.0,[],True," Sometimes I have these pop-ups or these sounds and there's nothing there,",12,task,Inform
TS3006c,D,162.33,162.63,0.3,TS3006c.D.dialog-act.dharshi.20,,,,,,,,,False, Yeah.,1,minor,Backchannel
TS3006c,A,167.13,167.56,0.43,TS3006c.A.dialog-act.dharshi.16,,,,,,,,,False, Oh.,1,other,Other
TS3006c,C,167.88,173.82,5.94,TS3006c.C.dialog-act.dharshi.14,B,C,-1.239,0.0,False,True,1.239,['TS3006c.B.dialog-act.dharshi.4'],False," and also with I don't know how to use PowerPoint, so it takes me forever to get something done with it.",21,task,Inform
TS3006c,D,168.04,169.43,1.39,TS3006c.D.dialog-act.dharshi.19,,,,,,,,,False," Yeah me too,.",3,task,Assess
TS3006c,D,172.347,176.423,4.076,TS3006c.D.dialog-act.dharshi.21,,,,,,,,,False,,0,minor,Fragment
TS3006c,B,172.581,177.811,5.23,TS3006c.B.dialog-act.dharshi.4,A,C,1.019,-1.239,True,False,0.0,[],False, I I've got the same problem as well.,8,task,Assess
TS3006c,A,173.395,174.952,1.557,TS3006c.A.dialog-act.dharshi.17,,,,,,,,,False,,0,minor,Fragment
TS3006c,C,175.78,176.05,0.27,TS3006c.C.dialog-act.dharshi.15,,,,,,,,,False, Yeah.,1,task,Assess
