meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
IS1002d,A,3.57,3.87,0.3,IS1002d.A.dialog-act.dharshi.1,,,,,,,,,False, Uh 'kay.,2,minor,Stall
IS1002d,A,9.69,10.796,1.106,IS1002d.A.dialog-act.dharshi.2,,,,,,,,,False, So,1,minor,Stall
IS1002d,D,10.97,11.73,0.76,IS1002d.D.dialog-act.dharshi.1,,,,,,,,,False, So so so.,3,minor,Stall
IS1002d,B,11.56,12.5,0.94,IS1002d.B.dialog-act.dharshi.1,C,,0.467,,True,False,0.0,[],False, Put on your mic.,4,task,Suggest
IS1002d,C,12.967,16.8,3.833,IS1002d.C.dialog-act.dharshi.1,D,B,6.84,0.467,True,False,0.0,[],True, So you forgot how this works again?,7,elicit,Elicit-Inform
IS1002d,B,17.59,18.2,0.61,IS1002d.B.dialog-act.dharshi.2,,,,,,,,,False, Boss.,1,other,Be-Positive
IS1002d,A,19.08,19.64,0.56,IS1002d.A.dialog-act.dharshi.3,,,,,,,,,False, Yep.,1,minor,Backchannel
IS1002d,C,21.05,21.94,0.89,IS1002d.C.dialog-act.dharshi.2,,,,,,,,,False, Boss.,1,other,Be-Positive
IS1002d,D,23.64,25.56,1.92,IS1002d.D.dialog-act.dharshi.2,A,C,-0.15,6.84,True,True,0.15,['IS1002d.A.dialog-act.dharshi.4'],True, Maybe. Maybe maybe maybe.,4,task,Assess
IS1002d,A,25.41,31.47,6.06,IS1002d.A.dialog-act.dharshi.4,A,D,1.74,-0.15,True,False,0.0,[],False," Okay so we're here to talk about the detailed design of the product,",13,task,Inform
IS1002d,A,31.47,31.75,0.28,IS1002d.A.dialog-act.dharshi.5,,,,,,,,,False, 'kay?,1,elicit,Elicit-Assessment
IS1002d,B,32.15,32.35,0.2,IS1002d.B.dialog-act.dharshi.3,,,,,,,,,False, Yep.,1,task,Assess
IS1002d,A,33.21,36.66,3.45,IS1002d.A.dialog-act.dharshi.6,A,A,0.0,1.74,False,False,0.0,[],False, And here's the agenda for this meeting.,7,task,Inform
IS1002d,A,36.66,42.6,5.94,IS1002d.A.dialog-act.dharshi.7,A,A,0.0,0.0,False,False,0.0,[],False," Uh I'm just gonna open, say a few boring words to start with again, and start taking minutes afterwards.",19,other,Offer
IS1002d,A,42.6,45.11,2.51,IS1002d.A.dialog-act.dharshi.9,A,A,0.0,0.0,False,False,0.0,[],False, You guys are gonna give us a presentation of our wonder product,12,task,Suggest
IS1002d,A,45.11,48.1,2.99,IS1002d.A.dialog-act.dharshi.10,A,A,1.17,0.0,False,False,0.0,[],False, that I can see some demonstrations of over there.,9,task,Inform
IS1002d,A,48.1,48.93,0.83,IS1002d.A.dialog-act.dharshi.11,,,,,,,,,False, Looks cool.,2,task,Assess
IS1002d,A,49.27,52.75,3.48,IS1002d.A.dialog-act.dharshi.12,A,A,0.0,1.17,False,False,0.0,[],False, And then we're gonna evaluate it.,6,task,Suggest
IS1002d,D,51.536,53.75,2.214,IS1002d.D.dialog-act.dharshi.3,,,,,,,,,False, Bra,1,other,Other
