meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
ES2015d,A,58.48,58.83,0.35,ES2015d.A.dialog-act.dharshi.1,,,,,,,,,False, Okay.,1,minor,Stall
ES2015d,A,58.83,60.04,1.21,ES2015d.A.dialog-act.dharshi.2,,,,,,,,,False, Here we go.,3,other,Other
ES2015d,A,64.37,64.82,0.45,ES2015d.A.dialog-act.dharshi.3,,,,,,,,,False," Alright,",1,minor,Stall
ES2015d,A,64.82,65.89,1.07,ES2015d.A.dialog-act.dharshi.4,,,,,,,,,False, the agenda for thi,4,minor,Fragment
ES2015d,A,65.89,66.2,0.31,ES2015d.A.dialog-act.dharshi.5,,,,,,,,,False, oh.,1,other,Other
ES2015d,A,67.33,68.16,0.83,ES2015d.A.dialog-act.dharshi.6,,,,,,,,,False, Alright.,1,task,Assess
ES2015d,A,68.16,77.41,9.25,ES2015d.A.dialog-act.dharshi.7,A,,0.0,,True,False,0.0,[],False, Um the agenda for this meeting is um we'll initially have the prototype presentation by our two designers.,18,task,Inform
ES2015d,A,77.41,84.48,7.07,ES2015d.A.dialog-act.dharshi.8,A,A,0.0,0.0,False,False,0.0,[],False," And then we will evaluate it, given the criteria that um that we gave gave it.",16,task,Inform
ES2015d,A,84.48,90.03,5.55,ES2015d.A.dialog-act.dharshi.9,A,A,0.0,0.0,False,False,0.0,[],False," And um talk about our finances, whether we were under or over our budget.",14,task,Inform
ES2015d,A,90.03,99.46,9.43,ES2015d.A.dialog-act.dharshi.10,A,A,0.0,0.0,False,False,0.0,[],False," I have a um a spreadsheet where we can calculate um our prices for every aspect of of what we've made, given our options.",24,task,Inform
ES2015d,A,99.46,104.06,4.6,ES2015d.A.dialog-act.dharshi.11,A,A,2.06,0.0,False,False,0.0,[],False," And um evaluate the product, as a group.",8,task,Inform
ES2015d,B,103.54,104.11,0.57,ES2015d.B.dialog-act.dharshi.1,,,,,,,,,False, Okay.,1,minor,Backchannel
