meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
IS1000c,A,12.73,14.09,1.36,IS1000c.A.dialog-act.vkaraisk.1,A,,10.29,,True,False,0.0,[],False, Right first time this time.,5,task,Inform
IS1000c,A,16.66,16.96,0.3,IS1000c.A.dialog-act.vkaraisk.2,,,,,,,,,False, Nu,1,other,Other
IS1000c,A,20.55,20.93,0.38,IS1000c.A.dialog-act.vkaraisk.3,,,,,,,,,False, There we go.,3,other,Other
IS1000c,A,24.38,25.34,0.96,IS1000c.A.dialog-act.vkaraisk.4,A,A,0.0,10.29,False,False,0.0,[],False," It's not that complicated,",4,task,Inform
IS1000c,A,25.34,26.72,1.38,IS1000c.A.dialog-act.vkaraisk.5,D,A,32.2,0.0,False,False,0.0,[],False, but I get it wrong every time.,7,task,Inform
IS1000c,A,30.596,33.591,2.995,IS1000c.A.dialog-act.vkaraisk.6,,,,,,,,,False,,0,minor,Fragment
IS1000c,D,58.59,58.92,0.33,IS1000c.D.dialog-act.vkaraisk.1,,,,,,,,,False, Okay so,2,minor,Stall
IS1000c,D,58.92,64.84,5.92,IS1000c.D.dialog-act.vkaraisk.2,B,A,30.31,32.2,True,False,0.0,[],True, we are just waiting for Matthew.,6,elicit,Elicit-Inform
IS1000c,A,61.5,62.27,0.77,IS1000c.A.dialog-act.vkaraisk.7,,,,,,,,,False," For Matthew, yep.",3,task,Inform
IS1000c,B,62.68,63.53,0.85,IS1000c.B.dialog-act.vkaraisk.1,,,,,,,,,False, Mm.,1,task,Inform
IS1000c,B,77.41,95.15,17.74,IS1000c.B.dialog-act.vkaraisk.2,,,,,,,,,False, Uh So,2,minor,Stall
IS1000c,B,95.15,99.51,4.36,IS1000c.B.dialog-act.vkaraisk.3,B,D,0.0,30.31,True,False,0.0,[],True, I suggest we start the meeting uh without Matthew uh,10,task,Suggest
IS1000c,A,97.33,97.64,0.31,IS1000c.A.dialog-act.vkaraisk.8,,,,,,,,,False, Mm-hmm.,1,task,Assess
