meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
IS1007b,A,37.55,40.49,2.94,IS1007b.A.dialog-act.s9553330.1,A,,1.85,,True,False,0.0,[],False, So we come again for the the second meeting.,9,task,Inform
IS1007b,B,41.17,41.43,0.26,IS1007b.B.dialog-act.s9553330.1,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
IS1007b,A,42.34,57.47,15.13,IS1007b.A.dialog-act.s9553330.2,A,A,1.25,1.85,False,False,0.0,[],False, Uh for the aim of this meeting now is to to make presentation about uh the work for each one.,20,task,Inform
IS1007b,B,43.856,44.128,0.272,IS1007b.B.dialog-act.s9553330.2,,,,,,,,,False,,0,minor,Fragment
IS1007b,A,58.72,69.79,11.07,IS1007b.A.dialog-act.s9553330.4,A,A,0.0,1.25,False,False,0.0,[],False, And take the the decision about the the design and the functionality of the the remote control.,17,task,Inform
IS1007b,B,62.97,63.43,0.46,IS1007b.B.dialog-act.s9553330.6,,,,,,,,,False, Okay.,1,other,Comment-About-Understanding
IS1007b,B,64.358,64.844,0.486,IS1007b.B.dialog-act.s9553330.3,,,,,,,,,False,,0,minor,Fragment
IS1007b,C,69.65,70.02,0.37,IS1007b.C.dialog-act.s9553330.1,,,,,,,,,False, Okay.,1,minor,Backchannel
IS1007b,A,69.79,75.31,5.52,IS1007b.A.dialog-act.s9553330.5,A,A,0.0,0.0,False,False,0.0,[],False, And we have think I got a new project requirement.,10,task,Inform
IS1007b,A,75.31,81.0,5.69,IS1007b.A.dialog-act.s9553330.6,A,A,1.07,0.0,False,False,0.0,[],False, So I think uh teletext becomes outdated.,7,task,Inform
IS1007b,A,82.07,86.67,4.6,IS1007b.A.dialog-act.s9553330.7,A,A,0.0,1.07,False,False,0.0,[],False," So the popularity of the since the popularity of the internet,",11,task,Inform
IS1007b,C,82.25,82.51,0.26,IS1007b.C.dialog-act.s9553330.2,,,,,,,,,False, Okay.,1,minor,Backchannel
IS1007b,A,86.67,91.9,5.23,IS1007b.A.dialog-act.s9553330.8,A,A,0.0,0.0,False,False,0.0,[],False," and I think we don't need lighting adaptive,",8,task,Inform
IS1007b,A,91.9,96.83,4.93,IS1007b.A.dialog-act.s9553330.9,A,A,1.48,0.0,False,False,0.0,[],False, so the remote control should be only used for the the television.,12,task,Inform
IS1007b,A,98.31,104.15,5.84,IS1007b.A.dialog-act.s9553330.10,A,A,2.44,1.48,False,False,0.0,[],False, And of course we should have our image in the in the design.,13,task,Inform
IS1007b,A,106.59,113.84,7.25,IS1007b.A.dialog-act.s9553330.11,A,A,3.17,2.44,False,False,0.0,[],False," So, let's start with the the industrial designer.",8,task,Suggest
IS1007b,B,109.12,109.456,0.336,IS1007b.B.dialog-act.s9553330.4,,,,,,,,,False,,0,minor,Fragment
IS1007b,B,114.889,116.534,1.645,IS1007b.B.dialog-act.s9553330.5,,,,,,,,,False,,0,minor,Fragment
IS1007b,C,114.89,116.75,1.86,IS1007b.C.dialog-act.s9553330.3,,,,,,,,,False," Yeah, alright.",2,task,Assess
IS1007b,A,114.913,115.733,0.82,IS1007b.A.dialog-act.s9553330.3,,,,,,,,,False,.,0,minor,Fragment
IS1007b,C,116.75,117.712,0.962,IS1007b.C.dialog-act.s9553330.4,,,,,,,,,False, So uh,2,minor,Fragment
IS1007b,A,117.01,120.35,3.34,IS1007b.A.dialog-act.s9553330.12,C,A,-1.17,3.17,False,True,1.17,['IS1007b.C.dialog-act.s9553330.5'],False, Or y you can use the whiteboard if you want.,10,task,Inform
IS1007b,C,119.18,126.43,7.25,IS1007b.C.dialog-act.s9553330.5,C,A,0.0,-1.17,True,False,0.0,[],False, Well I have a PowerPoint pr presentation stored in my in my personal folder,14,task,Inform
IS1007b,A,122.23,122.68,0.45,IS1007b.A.dialog-act.s9553330.13,,,,,,,,,False, Here.,1,other,Other
IS1007b,C,126.43,129.81,3.38,IS1007b.C.dialog-act.s9553330.6,D,C,0.45,0.0,False,False,0.0,[],False, so I I I think you can reach it from here.,11,task,Inform
IS1007b,D,130.26,131.22,0.96,IS1007b.D.dialog-act.s9553330.1,A,C,20.08,0.45,True,False,0.0,[],True, Just go to explorer.,4,task,Suggest
IS1007b,D,132.84,133.44,0.6,IS1007b.D.dialog-act.s9553330.2,,,,,,,,,False, Or open.,2,task,Inform
IS1007b,A,133.09,133.7,0.61,IS1007b.A.dialog-act.s9553330.14,,,,,,,,,False, Oh okay.,2,minor,Backchannel
IS1007b,D,136.05,137.55,1.5,IS1007b.D.dialog-act.s9553330.3,,,,,,,,,False, Participant two.,2,task,Inform
IS1007b,C,136.92,138.06,1.14,IS1007b.C.dialog-act.s9553330.7,,,,,,,,,False, Participant two.,2,task,Inform
IS1007b,A,143.36,143.71,0.35,IS1007b.A.dialog-act.s9553330.15,,,,,,,,,False, This one.,2,elicit,Elicit-Inform
IS1007b,C,144.22,144.37,0.15,IS1007b.C.dialog-act.s9553330.8,,,,,,,,,False, Yeah.,1,task,Inform
IS1007b,D,145.48,147.06,1.58,IS1007b.D.dialog-act.s9553330.4,,,,,,,,,False, Open uh.,2,task,Suggest
IS1007b,C,150.48,152.928,2.448,IS1007b.C.dialog-act.s9553330.9,,,,,,,,,False, Uh open.,2,task,Suggest
