meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
TS3008a,D,19.232,20.16,0.928,TS3008a.D.dialog-act.dharshi.1,,,,,,,,,False,,0,minor,Fragment
TS3008a,D,23.53,24.32,0.79,TS3008a.D.dialog-act.dharshi.2,,,,,,,,,False, Hello.,1,other,Be-Positive
TS3008a,D,25.744,26.88,1.136,TS3008a.D.dialog-act.dharshi.3,,,,,,,,,False,,0,minor,Fragment
TS3008a,A,65.274,67.28,2.006,TS3008a.A.dialog-act.dharshi.1,,,,,,,,,False,,0,minor,Fragment
TS3008a,D,67.469,68.73,1.261,TS3008a.D.dialog-act.dharshi.4,,,,,,,,,False, Dang it.,2,other,Other
TS3008a,A,70.979,71.612,0.633,TS3008a.A.dialog-act.dharshi.2,,,,,,,,,False,,0,minor,Fragment
TS3008a,A,72.33,76.43,4.1,TS3008a.A.dialog-act.dharshi.3,A,,7.26,,True,False,0.0,[],False, And then you have to place your laptop exactly on the marked spot.,13,task,Inform
TS3008a,D,76.42,76.92,0.5,TS3008a.D.dialog-act.dharshi.5,,,,,,,,,False, Alright.,1,task,Assess
TS3008a,B,80.144,81.184,1.04,TS3008a.B.dialog-act.dharshi.1,,,,,,,,,False,,0,minor,Fragment
TS3008a,A,83.69,87.42,3.73,TS3008a.A.dialog-act.dharshi.4,D,A,20.82,7.26,False,False,0.0,[],False, It's important to place your laptop exactly on the marked spot over here.,13,task,Inform
TS3008a,B,87.55,88.01,0.46,TS3008a.B.dialog-act.dharshi.2,,,,,,,,,False, Okay.,1,task,Assess
TS3008a,B,95.14,96.73,1.59,TS3008a.B.dialog-act.dharshi.3,,,,,,,,,False," No, that's okay.",3,other,Other
TS3008a,B,103.9,104.69,0.79,TS3008a.B.dialog-act.dharshi.4,,,,,,,,,False," Joost, your mouse.",3,elicit,Elicit-Inform
TS3008a,D,105.86,106.02,0.16,TS3008a.D.dialog-act.dharshi.6,,,,,,,,,False, What?,1,other,Comment-About-Understanding
TS3008a,B,107.01,107.73,0.72,TS3008a.B.dialog-act.dharshi.5,,,,,,,,,False, No mouse needed?,3,elicit,Elicit-Inform
TS3008a,D,108.24,110.64,2.4,TS3008a.D.dialog-act.dharshi.7,D,A,0.0,20.82,True,False,0.0,[],True, I've got a touch-pad.,4,task,Inform
TS3008a,D,110.64,112.9,2.26,TS3008a.D.dialog-act.dharshi.8,D,D,7.083,0.0,False,False,0.0,[],False, Do you know how how I can wake it up?,10,elicit,Elicit-Inform
