meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
TS3009b,D,61.63,63.26,1.63,TS3009b.D.dialog-act.s9553330.1,,,,,,,,,False, Great man.,2,task,Assess
TS3009b,D,63.26,63.82,0.56,TS3009b.D.dialog-act.s9553330.2,,,,,,,,,False, Who starts?,2,elicit,Elicit-Inform
TS3009b,A,64.47,66.97,2.5,TS3009b.A.dialog-act.s9553330.1,A,,0.0,,True,False,0.0,[],False," Well I'll uh start just with another presentation,",8,other,Offer
TS3009b,A,66.97,70.51,3.54,TS3009b.A.dialog-act.s9553330.2,A,A,6.15,0.0,False,False,0.0,[],False, so then we can uh look at th at the agenda uh for this meeting.,15,task,Inform
TS3009b,D,67.1,67.67,0.57,TS3009b.D.dialog-act.s9553330.3,,,,,,,,,False," Alright, great.",2,task,Assess
TS3009b,D,70.84,71.19,0.35,TS3009b.D.dialog-act.s9553330.4,,,,,,,,,False, Alright.,1,minor,Backchannel
TS3009b,A,73.136,75.04,1.904,TS3009b.A.dialog-act.s9553330.3,,,,,,,,,False, Okay.,1,minor,Stall
TS3009b,A,76.66,79.55,2.89,TS3009b.A.dialog-act.s9553330.4,A,A,6.29,6.15,False,False,0.0,[],False, I've put some uh new things in the in the map.,11,task,Inform
TS3009b,D,79.99,80.42,0.43,TS3009b.D.dialog-act.s9553330.5,,,,,,,,,False, Mm-hmm.,1,minor,Backchannel
TS3009b,A,81.28,83.057,1.777,TS3009b.A.dialog-act.s9553330.5,,,,,,,,,False, Uh oh.,2,minor,Backchannel
TS3009b,A,83.99,84.49,0.5,TS3009b.A.dialog-act.s9553330.6,,,,,,,,,False, This is it.,3,task,Inform
TS3009b,A,85.84,88.08,2.24,TS3009b.A.dialog-act.s9553330.7,A,A,1.93,6.29,False,False,0.0,[],False," I don't know the shortcut, so",6,task,Inform
