meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
IS1008d,B,30.61,31.95,1.34,IS1008d.B.dialog-act.s9553330.1,A,,9.56,,True,False,0.0,[],False, I'm sorry to be late.,5,other,Be-Positive
IS1008d,A,30.73,32.96,2.23,IS1008d.A.dialog-act.s9553330.1,,,,,,,,,False, Welcome back.,2,other,Be-Positive
IS1008d,A,32.96,35.2,2.24,IS1008d.A.dialog-act.s9553330.2,,,,,,,,,False, Welcome back everybody.,3,other,Be-Positive
IS1008d,C,36.86,37.03,0.17,IS1008d.C.dialog-act.s9553330.2,,,,,,,,,False, Yeah.,1,other,Other
IS1008d,C,38.19,39.28,1.09,IS1008d.C.dialog-act.s9553330.3,,,,,,,,,False, Thanks.,1,other,Be-Positive
IS1008d,A,41.51,46.05,4.54,IS1008d.A.dialog-act.s9553330.3,A,B,1.95,9.56,True,False,0.0,[],True, So this meeting agenda will be the detailed design meeting.,10,task,Inform
IS1008d,A,48.0,54.14,6.14,IS1008d.A.dialog-act.s9553330.4,A,A,0.0,1.95,False,False,0.0,[],False," And uh opening and uh P_M_s of the meet minutes,",10,task,Inform
IS1008d,A,54.14,59.87,5.73,IS1008d.A.dialog-act.s9553330.5,A,A,1.88,0.0,False,False,0.0,[],False, uh prototype presentation from uh Christine and uh Agnes.,9,task,Inform
IS1008d,B,60.46,61.95,1.49,IS1008d.B.dialog-act.s9553330.2,,,,,,,,,False," Agnes, yes.",2,task,Assess
IS1008d,A,61.56,61.75,0.19,IS1008d.A.dialog-act.s9553330.6,,,,,,,,,False, Yes,1,minor,Backchannel
IS1008d,A,61.75,63.58,1.83,IS1008d.A.dialog-act.s9553330.7,A,A,1.51,1.88,False,False,0.0,[],False, and uh evaluation criteria.,4,task,Inform
IS1008d,A,65.09,68.64,3.55,IS1008d.A.dialog-act.s9553330.8,A,A,0.0,1.51,False,False,0.0,[],False," The finance, it's uh from my side, from the management,",10,task,Inform
IS1008d,A,68.64,72.88,4.24,IS1008d.A.dialog-act.s9553330.9,A,A,0.0,0.0,False,False,0.0,[],False, and uh production evaluation. Then uh closing.,7,task,Inform
IS1008d,A,72.88,83.4,10.52,IS1008d.A.dialog-act.s9553330.10,A,A,5.52,0.0,False,False,0.0,[],False," So we have forty minutes to discuss and uh finalise and close the product and project and to move further, okay,",21,task,Inform
IS1008d,A,83.4,84.32,0.92,IS1008d.A.dialog-act.s9553330.11,,,,,,,,,False, so,1,minor,Stall
IS1008d,A,88.92,94.12,5.2,IS1008d.A.dialog-act.s9553330.12,A,A,2.57,5.52,False,False,0.0,[],False," Okay, let's talk about uh maybe first uh for the prototype.",11,task,Suggest
IS1008d,C,95.81,96.57,0.76,IS1008d.C.dialog-act.s9553330.4,,,,,,,,,False," Mm, okay.",2,other,Offer
IS1008d,A,96.69,97.632,0.942,IS1008d.A.dialog-act.s9553330.13,C,A,1.618,2.57,False,False,0.0,[],False, So I handle to,4,task,Suggest
IS1008d,C,99.25,100.11,0.86,IS1008d.C.dialog-act.s9553330.5,C,A,0.0,1.618,True,False,0.0,[],True," I've done a presentation,",4,task,Inform
IS1008d,C,100.11,102.54,2.43,IS1008d.C.dialog-act.s9553330.6,C,C,0.0,0.0,False,False,0.0,[],False," but it pretty much covers work that we've both done,",10,task,Inform
IS1008d,C,102.54,106.57,4.03,IS1008d.C.dialog-act.s9553330.7,A,C,-1.57,0.0,False,True,1.16,"['IS1008d.A.dialog-act.s9553330.14', 'IS1008d.B.dialog-act.s9553330.4']",False," so if I'm missing anything, Christine can just correct me.",10,task,Suggest
IS1008d,A,105.0,106.16,1.16,IS1008d.A.dialog-act.s9553330.14,B,C,0.35,-1.57,True,False,0.0,[],False, So shall I go to,5,other,Offer
IS1008d,B,105.78,106.51,0.73,IS1008d.B.dialog-act.s9553330.3,,,,,,,,,False," Uh thank you,",3,other,Be-Positive
IS1008d,A,106.16,106.56,0.4,IS1008d.A.dialog-act.s9553330.15,,,,,,,,,False, sorry.,1,other,Be-Positive
IS1008d,B,106.51,109.92,3.41,IS1008d.B.dialog-act.s9553330.4,A,A,-0.61,0.35,True,True,0.61,['IS1008d.A.dialog-act.s9553330.17'],True," so you did a PowerPoint presentation, good for you.",9,other,Be-Negative
IS1008d,A,107.43,108.49,1.06,IS1008d.A.dialog-act.s9553330.16,,,,,,,,,False, Yep. S,2,minor,Backchannel
IS1008d,A,109.31,111.91,2.6,IS1008d.A.dialog-act.s9553330.17,C,B,1.98,-0.61,True,False,0.0,[],False," Okay, let's go to A_M_I_.",5,other,Offer
IS1008d,C,110.0,110.519,0.519,IS1008d.C.dialog-act.s9553330.1,,,,,,,,,False,,0,minor,Fragment
IS1008d,C,113.89,117.115,3.225,IS1008d.C.dialog-act.s9553330.8,A,A,1.27,1.98,True,False,0.0,[],True," It's not the biggest PowerPoint presentation in the world, but",10,task,Assess
IS1008d,B,116.368,117.8,1.432,IS1008d.B.dialog-act.s9553330.5,,,,,,,,,False,,0,minor,Fragment
IS1008d,D,117.12,117.84,0.72,IS1008d.D.dialog-act.s9553330.1,,,,,,,,,False,,0,minor,Fragment
IS1008d,B,118.352,118.688,0.336,IS1008d.B.dialog-act.s9553330.6,,,,,,,,,False,,0,minor,Fragment
IS1008d,A,118.385,119.936,1.551,IS1008d.A.dialog-act.s9553330.18,D,C,8.754,1.27,True,False,0.0,[],True, So in two or three or,6,elicit,Elicit-Inform
IS1008d,C,119.88,120.06,0.18,IS1008d.C.dialog-act.s9553330.9,,,,,,,,,False, Three.,1,task,Inform
IS1008d,C,126.15,127.18,1.03,IS1008d.C.dialog-act.s9553330.10,,,,,,,,,False, Um.,1,minor,Stall
IS1008d,C,128.544,129.59,1.046,IS1008d.C.dialog-act.s9553330.11,,,,,,,,,False, No it's,2,minor,Fragment
IS1008d,D,128.69,133.05,4.36,IS1008d.D.dialog-act.s9553330.2,C,A,-3.46,8.754,True,True,1.5,['IS1008d.C.dialog-act.s9553330.12'],True, Probably. Technical pa I would think.,6,other,Offer
IS1008d,C,129.59,131.09,1.5,IS1008d.C.dialog-act.s9553330.12,C,D,2.85,-3.46,True,False,0.0,[],False, think it's the last one.,5,task,Inform
IS1008d,C,132.7,133.08,0.38,IS1008d.C.dialog-act.s9553330.13,,,,,,,,,False," No,",1,task,Inform
IS1008d,C,133.08,133.94,0.86,IS1008d.C.dialog-act.s9553330.14,,,,,,,,,False, then this is,3,minor,Fragment
IS1008d,C,133.94,137.04,3.1,IS1008d.C.dialog-act.s9553330.15,C,C,0.0,2.85,False,False,0.0,[],False," the la yeah, that one, final design.",7,task,Inform
IS1008d,D,134.7,134.92,0.22,IS1008d.D.dialog-act.s9553330.3,,,,,,,,,False, Ha.,1,minor,Backchannel
IS1008d,A,136.76,136.9,0.14,IS1008d.A.dialog-act.s9553330.20,,,,,,,,,False, Yeah.,1,minor,Backchannel
IS1008d,C,137.04,141.23,4.19,IS1008d.C.dialog-act.s9553330.16,C,C,0.0,0.0,False,False,0.0,[],False," It is named appropriately, you just couldn't see the name.",10,task,Inform
IS1008d,B,138.72,139.316,0.596,IS1008d.B.dialog-act.s9553330.7,,,,,,,,,False,,0,minor,Fragment
IS1008d,D,139.328,139.898,0.57,IS1008d.D.dialog-act.s9553330.4,,,,,,,,,False,,0,minor,Fragment
IS1008d,C,141.23,143.28,2.05,IS1008d.C.dialog-act.s9553330.17,C,C,8.1,0.0,False,False,0.0,[],False," Um okay, can I have the mouse?",7,elicit,Elicit-Offer-Or-Suggestion
IS1008d,A,142.79,143.1,0.31,IS1008d.A.dialog-act.s9553330.19,,,,,,,,,False, Yes.,1,other,Offer
IS1008d,C,145.22,145.66,0.44,IS1008d.C.dialog-act.s9553330.18,,,,,,,,,False, Thanks.,1,other,Be-Positive
IS1008d,C,147.84,149.02,1.18,IS1008d.C.dialog-act.s9553330.19,,,,,,,,,False," Alright, so",2,minor,Stall
IS1008d,C,151.38,158.01,6.63,IS1008d.C.dialog-act.s9553330.20,C,C,0.0,8.1,False,False,0.0,[],False," from when we were discussing specifying the case in the last meeting, we decided that we wanted an ergonomic shape,",20,task,Inform
IS1008d,C,158.01,160.65,2.64,IS1008d.C.dialog-act.s9553330.21,C,C,0.0,0.0,False,False,0.0,[],False," the material that we chose was wood,",7,task,Inform
IS1008d,C,160.65,162.79,2.14,IS1008d.C.dialog-act.s9553330.22,C,C,0.0,0.0,False,False,0.0,[],False," and uh the colour would be customisable,",7,task,Inform
IS1008d,C,162.79,164.8,2.01,IS1008d.C.dialog-act.s9553330.23,C,C,2.34,0.0,False,False,0.0,[],False, 'cause you can stain the wood whatever colour.,8,task,Inform
IS1008d,C,165.9,167.14,1.24,IS1008d.C.dialog-act.s9553330.24,,,,,,,,,False," Um,",1,minor,Stall
IS1008d,C,167.14,174.42,7.28,IS1008d.C.dialog-act.s9553330.25,C,C,0.0,2.34,False,False,0.0,[],False," so in terms of function, you have to be able to turn the T_V_ on and off, volume and channel control, menu control, voice recognition control,",26,task,Inform
IS1008d,C,174.42,178.95,4.53,IS1008d.C.dialog-act.s9553330.26,C,C,0.0,0.0,False,False,0.0,[],False," and we've incorporated the L_C_D_ screen on the flip panel as part of the design,",15,task,Inform
IS1008d,C,178.95,182.51,3.56,IS1008d.C.dialog-act.s9553330.27,C,C,1.922,0.0,False,False,0.0,[],False," if we figure out it's too expensive, well then you just take it off.",14,task,Inform
IS1008d,C,182.51,183.41,0.9,IS1008d.C.dialog-act.s9553330.28,,,,,,,,,False," Um, so",2,minor,Stall
IS1008d,C,184.432,186.96,2.528,IS1008d.C.dialog-act.s9553330.29,C,C,3.11,1.922,False,False,0.0,[],False, to unveil our lovely product.,5,other,Offer
IS1008d,D,190.057,191.14,1.083,IS1008d.D.dialog-act.s9553330.5,,,,,,,,,False,,0,minor,Fragment
IS1008d,C,190.07,194.88,4.81,IS1008d.C.dialog-act.s9553330.30,C,C,0.66,3.11,False,False,0.0,[],False," This is our remote control, with the flip panel as you can see.",13,task,Inform
IS1008d,C,195.54,201.35,5.81,IS1008d.C.dialog-act.s9553330.31,C,C,0.0,0.66,False,False,0.0,[],False," So if you lift up the panel, you can see the lovely yellow L_C_D_ display.",15,task,Inform
IS1008d,C,201.35,203.88,2.53,IS1008d.C.dialog-act.s9553330.32,C,C,0.0,0.0,False,False,0.0,[],False," Um, this is actually hard to do.",7,task,Assess
IS1008d,C,203.88,206.22,2.34,IS1008d.C.dialog-act.s9553330.33,C,C,0.0,0.0,False,False,0.0,[],False," The yellow button you have is the on off button,",10,task,Inform
IS1008d,C,206.22,207.9,1.68,IS1008d.C.dialog-act.s9553330.34,C,C,0.49,0.0,False,False,0.0,[],False," so it's really big, hard to miss.",7,task,Inform
IS1008d,C,208.39,215.12,6.73,IS1008d.C.dialog-act.s9553330.35,C,C,0.0,0.49,False,False,0.0,[],False, You have the the red um triangles are the toggles for changing the volume.,14,task,Inform
