meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
IS1005a,B,28.58,30.96,2.38,IS1005a.B.dialog-act.dharshi.1,,,,,,,,,False, Now what.,2,minor,Fragment
IS1005a,A,58.41,60.13,1.72,IS1005a.A.dialog-act.dharshi.1,,,,,,,,,False," 'Kay, hello everybody.",3,other,Be-Positive
IS1005a,A,60.13,62.97,2.84,IS1005a.A.dialog-act.dharshi.2,A,,0.0,,True,False,0.0,[],False," Uh, I guess you all know what is it about,",10,task,Inform
IS1005a,A,62.97,65.25,2.28,IS1005a.A.dialog-act.dharshi.3,A,A,0.0,0.0,False,False,0.0,[],False," you all received the email, I guess.",7,task,Inform
IS1005a,A,65.25,72.62,7.37,IS1005a.A.dialog-act.dharshi.4,A,A,0.0,0.0,False,False,0.0,[],False," Uh, we are actually doing this meeting to start a new project which is about designing a remote control.",19,task,Inform
IS1005a,A,72.62,77.54,4.92,IS1005a.A.dialog-act.dharshi.5,A,A,0.8,0.0,False,False,0.0,[],False, So I'm going to be the project manager of this uh project.,12,task,Inform
IS1005a,A,78.34,80.79,2.45,IS1005a.A.dialog-act.dharshi.6,A,A,1.65,0.8,False,False,0.0,[],False, And uh so I'm present myself.,6,other,Offer
IS1005a,A,80.79,82.44,1.65,IS1005a.A.dialog-act.dharshi.7,,,,,,,,,False, I'm Fabien Cardinaux,3,task,Inform
IS1005a,A,82.44,87.65,5.21,IS1005a.A.dialog-act.dharshi.8,A,A,0.88,1.65,False,False,0.0,[],False, and uh I I guess you can present yourself.,9,task,Suggest
IS1005a,A,88.53,90.13,1.6,IS1005a.A.dialog-act.dharshi.9,B,A,0.17,0.88,False,False,0.0,[],False," So I dunno, you can starts.",6,task,Suggest
IS1005a,C,89.092,89.755,0.663,IS1005a.C.dialog-act.dharshi.1,,,,,,,,,False,,0,minor,Fragment
IS1005a,B,90.1,90.3,0.2,IS1005a.B.dialog-act.dharshi.2,,,,,,,,,False," Okay,",1,task,Assess
IS1005a,B,90.3,91.81,1.51,IS1005a.B.dialog-act.dharshi.3,B,A,0.0,0.17,True,False,0.0,[],True, so my name is Petre.,5,task,Inform
IS1005a,B,91.81,94.91,3.1,IS1005a.B.dialog-act.dharshi.4,D,B,2.57,0.0,False,False,0.0,[],False," You can call me Petre, or Peter if you like.",10,task,Suggest
IS1005a,B,94.91,96.04,1.13,IS1005a.B.dialog-act.dharshi.5,,,,,,,,,False, I don't care.,3,task,Assess
IS1005a,A,95.76,95.97,0.21,IS1005a.A.dialog-act.dharshi.10,,,,,,,,,False, Okay.,1,minor,Backchannel
IS1005a,D,97.48,99.63,2.15,IS1005a.D.dialog-act.dharshi.1,A,B,-1.0,2.57,True,True,1.0,"['IS1005a.A.dialog-act.dharshi.11', 'IS1005a.B.dialog-act.dharshi.6']",True, Uh my name's Bob Mor.,5,task,Inform
IS1005a,A,98.63,99.88,1.25,IS1005a.A.dialog-act.dharshi.11,B,D,-0.32,-1.0,True,True,0.32,['IS1005a.B.dialog-act.dharshi.6'],False, And you are? In the project?,6,elicit,Elicit-Inform
IS1005a,B,99.56,102.41,2.85,IS1005a.B.dialog-act.dharshi.6,D,A,1.87,-0.32,True,False,0.0,[],False," Uh, in the project I'm supposed to be the technic.",10,task,Inform
IS1005a,D,99.63,101.28,1.65,IS1005a.D.dialog-act.dharshi.2,,,,,,,,,False," Oh, sorry.",2,other,Be-Positive
IS1005a,A,102.352,103.605,1.253,IS1005a.A.dialog-act.dharshi.12,,,,,,,,,False,,0,minor,Fragment
IS1005a,D,104.28,107.23,2.95,IS1005a.D.dialog-act.dharshi.3,D,B,0.0,1.87,True,False,0.0,[],True, 'Kay. So my name's Bob Morris.,6,task,Inform
IS1005a,D,107.23,110.87,3.64,IS1005a.D.dialog-act.dharshi.4,C,D,1.66,0.0,False,False,0.0,[],False, I'm the Marketing Expert for this project.,7,task,Inform
IS1005a,B,110.26,111.47,1.21,IS1005a.B.dialog-act.dharshi.7,,,,,,,,,False," Bob,",1,other,Comment-About-Understanding
IS1005a,D,110.87,111.66,0.79,IS1005a.D.dialog-act.dharshi.5,,,,,,,,,False, Bob yeah.,2,task,Inform
IS1005a,B,111.47,111.76,0.29,IS1005a.B.dialog-act.dharshi.8,,,,,,,,,False, okay.,1,task,Assess
IS1005a,C,112.53,114.22,1.69,IS1005a.C.dialog-act.dharshi.2,C,D,0.0,1.66,True,False,0.0,[],True," My name is Hamed Getabdar,",5,task,Inform
IS1005a,C,114.22,119.44,5.22,IS1005a.C.dialog-act.dharshi.3,A,C,12.5,0.0,False,False,0.0,[],False, and uh I'm going to be Interface Designer in this project.,11,task,Inform
IS1005a,B,123.71,124.06,0.35,IS1005a.B.dialog-act.dharshi.9,,,,,,,,,False, Okay.,1,minor,Backchannel
IS1005a,A,131.94,137.2,5.26,IS1005a.A.dialog-act.dharshi.13,A,C,2.94,12.5,True,False,0.0,[],True," So, uh, so today we are doing a short meeting to present the project,",14,task,Inform
IS1005a,A,137.2,140.14,2.94,IS1005a.A.dialog-act.dharshi.14,,,,,,,,,False, so um We are gooding,5,minor,Stall
IS1005a,A,140.14,145.55,5.41,IS1005a.A.dialog-act.dharshi.15,A,A,0.0,2.94,False,False,0.0,[],False, we are going to present the tool we are we are going to use during all this project.,18,task,Inform
IS1005a,A,145.55,147.57,2.02,IS1005a.A.dialog-act.dharshi.16,A,A,0.0,0.0,False,False,0.0,[],False," We are talking about the project plan,",7,task,Inform
IS1005a,A,147.57,152.78,5.21,IS1005a.A.dialog-act.dharshi.17,A,A,1.76,0.0,False,False,0.0,[],False," and we are going to to discuss about st our first ideas and so on,",15,task,Inform
IS1005a,A,152.78,154.54,1.76,IS1005a.A.dialog-act.dharshi.18,,,,,,,,,False," and, yeah.",2,task,Assess
IS1005a,A,154.54,158.15,3.61,IS1005a.A.dialog-act.dharshi.19,A,A,2.46,1.76,False,False,0.0,[],False, So we have around twenty five minutes to do this meeting.,11,task,Inform
IS1005a,A,160.61,167.24,6.63,IS1005a.A.dialog-act.dharshi.20,A,A,0.0,2.46,False,False,0.0,[],False, Um. So what is the goal of this project? Is to design a new remote control.,16,task,Inform
IS1005a,A,167.24,170.45,3.21,IS1005a.A.dialog-act.dharshi.21,A,A,0.0,0.0,False,False,0.0,[],False," So it should be, of course, new and original,",9,task,Inform
IS1005a,A,170.45,175.42,4.97,IS1005a.A.dialog-act.dharshi.22,A,A,0.0,0.0,False,False,0.0,[],False," and um it should be trendy, and user friendly.",9,task,Inform
IS1005a,A,175.42,177.68,2.26,IS1005a.A.dialog-act.dharshi.23,A,A,4.46,0.0,False,False,0.0,[],False," That mean it's a very challenging project,",7,task,Assess
IS1005a,A,177.68,178.33,0.65,IS1005a.A.dialog-act.dharshi.24,,,,,,,,,False, and uh,2,minor,Stall
IS1005a,A,180.12,182.14,2.02,IS1005a.A.dialog-act.dharshi.25,,,,,,,,,False, uh. So w it's,4,minor,Stall
IS1005a,A,182.14,184.1,1.96,IS1005a.A.dialog-act.dharshi.26,A,A,0.0,4.46,False,False,0.0,[],False," we will try to do our best,",7,task,Suggest
IS1005a,A,184.1,190.6,6.5,IS1005a.A.dialog-act.dharshi.27,A,A,8.94,0.0,False,False,0.0,[],False, and hopefully come with something very new and that people want to buy.,13,task,Inform
IS1005a,A,192.61,194.176,1.566,IS1005a.A.dialog-act.dharshi.28,,,,,,,,,False," So, um",2,minor,Stall
IS1005a,A,199.54,205.05,5.51,IS1005a.A.dialog-act.dharshi.29,A,A,0.0,8.94,False,False,0.0,[],False, So what's uh what are we going to do during this all this project?,14,task,Inform
IS1005a,A,205.05,213.36,8.31,IS1005a.A.dialog-act.dharshi.30,A,A,0.0,0.0,False,False,0.0,[],False, So it's more like we are going to do inv individual work all in o in o our specialities,19,task,Inform
IS1005a,A,213.36,219.45,6.09,IS1005a.A.dialog-act.dharshi.31,A,A,12.52,0.0,False,False,0.0,[],False, and we are going to meet each other quite often to discuss and to find a good way.,18,task,Inform
IS1005a,A,221.02,221.57,0.55,IS1005a.A.dialog-act.dharshi.32,,,,,,,,,False, Um.,1,minor,Stall
IS1005a,A,231.97,234.6,2.63,IS1005a.A.dialog-act.dharshi.33,A,A,3.11,12.52,False,False,0.0,[],False, Yeah and everything is will be like this.,8,task,Inform
IS1005a,A,237.71,248.2,10.49,IS1005a.A.dialog-act.dharshi.34,A,A,0.0,3.11,False,False,0.0,[],False, Um so now we are going to to get used t to to the tools we are going to use all during all this project.,25,task,Inform
IS1005a,A,248.2,252.32,4.12,IS1005a.A.dialog-act.dharshi.35,A,A,4.01,0.0,False,False,0.0,[],False, So we can try to use uh the whiteboard here.,10,task,Inform
IS1005a,A,252.32,256.33,4.01,IS1005a.A.dialog-act.dharshi.36,,,,,,,,,False, So uh.,2,minor,Stall
IS1005a,B,252.41,252.76,0.35,IS1005a.B.dialog-act.dharshi.10,,,,,,,,,False, Okay.,1,minor,Backchannel
IS1005a,A,256.33,266.72,10.39,IS1005a.A.dialog-act.dharshi.37,A,A,43.55,4.01,False,False,0.0,[],False, For example we can try to write what is our our favourite animal and write the f our favourite characteristics about it.,22,task,Inform
IS1005a,A,269.13,269.52,0.39,IS1005a.A.dialog-act.dharshi.38,,,,,,,,,False, Mm.,1,minor,Stall
IS1005a,A,279.34,282.318,2.978,IS1005a.A.dialog-act.dharshi.39,,,,,,,,,False, Uh. So uh,3,minor,Stall
IS1005a,A,289.954,290.816,0.862,IS1005a.A.dialog-act.dharshi.40,,,,,,,,,False,,0,minor,Fragment
IS1005a,A,310.27,313.63,3.36,IS1005a.A.dialog-act.dharshi.41,A,A,0.0,43.55,False,False,0.0,[],False, So I will ask you all to do the same.,10,task,Inform
IS1005a,B,312.86,313.97,1.11,IS1005a.B.dialog-act.dharshi.11,,,,,,,,,False, Okay.,1,task,Assess
IS1005a,A,313.63,317.08,3.45,IS1005a.A.dialog-act.dharshi.42,B,A,0.23,0.0,False,False,0.0,[],False, Just to get used to the whiteboard.,7,task,Inform
IS1005a,B,317.31,322.44,5.13,IS1005a.B.dialog-act.dharshi.12,B,A,0.0,0.23,True,False,0.0,[],True, So probably I would try to try to draw the animal.,11,other,Offer
IS1005a,B,322.44,324.59,2.15,IS1005a.B.dialog-act.dharshi.13,B,B,0.0,0.0,False,False,0.0,[],False, Well sh should I draw the picture of the animal?,10,elicit,Elicit-Assessment
IS1005a,B,324.59,326.17,1.58,IS1005a.B.dialog-act.dharshi.14,A,B,-1.17,0.0,False,True,1.17,['IS1005a.A.dialog-act.dharshi.43'],False, I I th I think I should.,7,task,Assess
IS1005a,A,325.0,328.3,3.3,IS1005a.A.dialog-act.dharshi.43,B,B,14.33,-1.17,True,False,0.0,[],False," Yeah, yeah, you can draw the picture, of course.",9,task,Assess
IS1005a,D,325.17,326.73,1.56,IS1005a.D.dialog-act.dharshi.6,,,,,,,,,False, Yeah go ahead.,3,task,Assess
IS1005a,B,328.72,330.04,1.32,IS1005a.B.dialog-act.dharshi.15,,,,,,,,,False," Okay, so.",2,minor,Stall
IS1005a,B,334.62,339.88,5.26,IS1005a.B.dialog-act.dharshi.16,,,,,,,,,False, Um.,1,minor,Stall
IS1005a,B,342.63,350.78,8.15,IS1005a.B.dialog-act.dharshi.17,B,A,0.0,14.33,True,False,0.0,[],True," Okay, American, um. Um.",4,other,Other
IS1005a,B,350.78,352.11,1.33,IS1005a.B.dialog-act.dharshi.18,B,B,2.7,0.0,False,False,0.0,[],False, I would use the bird.,5,task,Inform
IS1005a,B,354.81,356.34,1.53,IS1005a.B.dialog-act.dharshi.19,B,B,2.75,2.7,False,False,0.0,[],False, So I tried to sketch it out.,7,task,Inform
IS1005a,B,359.09,367.6,8.51,IS1005a.B.dialog-act.dharshi.20,B,B,3.67,2.75,False,False,0.0,[],False," I had to first uh write it down because I am not absolutely sure if I can draw it, but ah.",21,task,Inform
IS1005a,B,371.27,373.36,2.09,IS1005a.B.dialog-act.dharshi.21,B,B,2.93,3.67,False,False,0.0,[],False, Can you recognise it as a bird?,7,elicit,Elicit-Assessment
IS1005a,D,372.416,375.149,2.733,IS1005a.D.dialog-act.dharshi.7,,,,,,,,,False,,0,minor,Fragment
IS1005a,A,372.88,373.536,0.656,IS1005a.A.dialog-act.dharshi.44,,,,,,,,,False,,0,minor,Fragment
IS1005a,B,376.29,378.367,2.077,IS1005a.B.dialog-act.dharshi.22,D,B,8.964,2.93,False,False,0.0,[],False, Okay it's your turn to,5,task,Suggest
IS1005a,D,376.96,379.56,2.6,IS1005a.D.dialog-act.dharshi.8,,,,,,,,,False," Okay, okay.",2,task,Assess
IS1005a,D,387.331,394.2,6.869,IS1005a.D.dialog-act.dharshi.9,D,B,15.62,8.964,True,False,0.0,[],True, So I think my favourite animal would be a c a cat.,12,task,Inform
IS1005a,A,401.43,401.65,0.22,IS1005a.A.dialog-act.dharshi.45,,,,,,,,,False, Oh.,1,other,Other
IS1005a,D,408.46,409.82,1.36,IS1005a.D.dialog-act.dharshi.10,,,,,,,,,False, That's its head.,3,task,Inform
IS1005a,A,409.488,409.872,0.384,IS1005a.A.dialog-act.dharshi.46,,,,,,,,,False,,0,minor,Fragment
IS1005a,D,409.82,415.9,6.08,IS1005a.D.dialog-act.dharshi.11,C,D,6.36,15.62,False,False,0.0,[],False, Um I probably like cats the most because they're cuddly and furry and uh playful.,15,task,Assess
IS1005a,C,410.096,410.4,0.304,IS1005a.C.dialog-act.dharshi.4,,,,,,,,,False,,0,minor,Fragment
IS1005a,A,415.484,416.368,0.884,IS1005a.A.dialog-act.dharshi.47,,,,,,,,,False,,0,minor,Fragment
IS1005a,B,416.336,417.1,0.764,IS1005a.B.dialog-act.dharshi.23,,,,,,,,,False,,0,minor,Fragment
IS1005a,C,416.354,417.065,0.711,IS1005a.C.dialog-act.dharshi.5,,,,,,,,,False,,0,minor,Fragment
IS1005a,D,418.06,418.51,0.45,IS1005a.D.dialog-act.dharshi.12,,,,,,,,,False, Okay.,1,other,Other
IS1005a,C,422.26,426.86,4.6,IS1005a.C.dialog-act.dharshi.6,C,D,1.92,6.36,True,False,0.0,[],True, I dunno if I should go with this.,8,task,Inform
IS1005a,B,423.42,424.28,0.86,IS1005a.B.dialog-act.dharshi.24,,,,,,,,,False, Oh it's okay.,3,task,Assess
IS1005a,D,424.37,428.664,4.294,IS1005a.D.dialog-act.dharshi.13,,,,,,,,,False, Thanks.,1,other,Be-Positive
IS1005a,A,424.55,427.558,3.008,IS1005a.A.dialog-act.dharshi.48,,,,,,,,,False,,0,minor,Fragment
IS1005a,C,428.78,433.68,4.9,IS1005a.C.dialog-act.dharshi.7,D,C,-2.72,1.92,False,True,2.72,['IS1005a.D.dialog-act.dharshi.14'],False, If it is enough line.,5,task,Inform
IS1005a,B,430.64,431.424,0.784,IS1005a.B.dialog-act.dharshi.25,,,,,,,,,False,,0,minor,Fragment
IS1005a,D,430.96,434.9,3.94,IS1005a.D.dialog-act.dharshi.14,D,C,0.0,-2.72,True,False,0.0,[],False, Maybe put it up,4,task,Suggest
IS1005a,C,433.68,434.944,1.264,IS1005a.C.dialog-act.dharshi.8,,,,,,,,,False, I'm sorry.,2,other,Be-Positive
IS1005a,D,434.9,436.68,1.78,IS1005a.D.dialog-act.dharshi.15,B,D,5.21,0.0,False,False,0.0,[],False, Put it a Maybe put it on the desk or something.,11,task,Suggest
IS1005a,B,437.22,438.04,0.82,IS1005a.B.dialog-act.dharshi.26,,,,,,,,,False, Yeah.,1,task,Assess
IS1005a,C,439.403,440.303,0.9,IS1005a.C.dialog-act.dharshi.9,,,,,,,,,False,,0,minor,Fragment
IS1005a,B,441.89,446.38,4.49,IS1005a.B.dialog-act.dharshi.27,B,D,0.0,5.21,True,False,0.0,[],True," I should get used to the tool, so.",8,task,Assess
IS1005a,D,443.856,445.744,1.888,IS1005a.D.dialog-act.dharshi.16,,,,,,,,,False,,0,minor,Backchannel
IS1005a,C,444.736,446.93,2.194,IS1005a.C.dialog-act.dharshi.10,,,,,,,,,False, Okay.,1,minor,Backchannel
IS1005a,B,446.38,448.81,2.43,IS1005a.B.dialog-act.dharshi.28,B,B,0.0,0.0,False,False,0.0,[],False, Oh just wait a little bit.,6,task,Suggest
IS1005a,B,448.81,453.85,5.04,IS1005a.B.dialog-act.dharshi.29,C,B,0.998,0.0,False,False,0.0,[],False," C could we put it here, to make it as straight as possible?",13,task,Suggest
IS1005a,C,450.976,452.17,1.194,IS1005a.C.dialog-act.dharshi.11,,,,,,,,,False,,0,minor,Fragment
IS1005a,C,452.909,454.017,1.108,IS1005a.C.dialog-act.dharshi.12,,,,,,,,,False,,0,minor,Fragment
IS1005a,A,453.6,456.48,2.88,IS1005a.A.dialog-act.dharshi.49,,,,,,,,,False,,0,minor,Fragment
IS1005a,B,453.85,454.73,0.88,IS1005a.B.dialog-act.dharshi.30,,,,,,,,,False, Ah probably not.,3,task,Assess
IS1005a,D,454.443,455.904,1.461,IS1005a.D.dialog-act.dharshi.17,,,,,,,,,False,,0,minor,Fragment
IS1005a,C,454.848,458.53,3.682,IS1005a.C.dialog-act.dharshi.13,B,B,-1.09,0.998,True,True,1.09,['IS1005a.B.dialog-act.dharshi.31'],True, They should be remote.,4,task,Inform
IS1005a,B,457.44,459.15,1.71,IS1005a.B.dialog-act.dharshi.31,D,C,1.92,-1.09,True,False,0.0,[],False," Okay, it it works like this.",6,task,Assess
IS1005a,D,457.67,458.8,1.13,IS1005a.D.dialog-act.dharshi.18,,,,,,,,,False," Uh, that's better.",3,task,Assess
IS1005a,C,459.33,459.99,0.66,IS1005a.C.dialog-act.dharshi.14,,,,,,,,,False," Okay, thanks.",2,other,Be-Positive
IS1005a,D,461.07,462.8,1.73,IS1005a.D.dialog-act.dharshi.19,C,B,18.18,1.92,True,False,0.0,[],True, Your lapel microphone's fallen off.,5,task,Inform
IS1005a,C,461.752,463.72,1.968,IS1005a.C.dialog-act.dharshi.15,,,,,,,,,False,,0,minor,Fragment
IS1005a,B,467.28,469.35,2.07,IS1005a.B.dialog-act.dharshi.32,,,,,,,,,False, Are you left-handed?,3,elicit,Elicit-Inform
IS1005a,C,468.7,468.9,0.2,IS1005a.C.dialog-act.dharshi.16,,,,,,,,,False, No.,1,task,Inform
IS1005a,B,469.35,472.68,3.33,IS1005a.B.dialog-act.dharshi.33,,,,,,,,,False," Oh, pity.",2,task,Assess
IS1005a,C,470.92,472.2,1.28,IS1005a.C.dialog-act.dharshi.17,,,,,,,,,False, Okay.,1,minor,Stall
IS1005a,C,472.2,475.783,3.583,IS1005a.C.dialog-act.dharshi.18,,,,,,,,,False, Should I clean?,3,elicit,Elicit-Inform
IS1005a,D,474.256,475.008,0.752,IS1005a.D.dialog-act.dharshi.20,,,,,,,,,False,,0,minor,Fragment
IS1005a,C,480.98,486.54,5.56,IS1005a.C.dialog-act.dharshi.19,C,D,0.0,18.18,True,False,0.0,[],True," Okay, I think like horses uh because they are strong and beautiful,",12,task,Inform
IS1005a,C,486.54,490.85,4.31,IS1005a.C.dialog-act.dharshi.20,B,C,7.2,0.0,False,False,0.0,[],False," so if I want to write it here, I think I can.",12,task,Assess
IS1005a,C,494.56,498.15,3.59,IS1005a.C.dialog-act.dharshi.21,,,,,,,,,False, Oh.,1,other,Other
