meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
IS1009a,A,54.95,55.86,0.91,IS1009a.A.dialog-act.dharshi.1,,,,,,,,,False, Okay.,1,minor,Stall
IS1009a,D,55.7,56.03,0.33,IS1009a.D.dialog-act.dharshi.1,,,,,,,,,False, Okay.,1,minor,Backchannel
IS1009a,A,55.86,57.69,1.83,IS1009a.A.dialog-act.dharshi.2,,,,,,,,,False, Everybody ready?,2,elicit,Elicit-Inform
IS1009a,C,56.9,57.04,0.14,IS1009a.C.dialog-act.dharshi.1,,,,,,,,,False, Yeah.,1,task,Inform
IS1009a,D,57.25,57.7,0.45,IS1009a.D.dialog-act.dharshi.2,,,,,,,,,False, I think so.,3,task,Inform
IS1009a,A,57.69,60.85,3.16,IS1009a.A.dialog-act.dharshi.3,D,,0.69,,True,False,0.0,[],False, Uh I think the first thing we do is introduce ourselves,11,task,Suggest
IS1009a,D,61.54,62.57,1.03,IS1009a.D.dialog-act.dharshi.3,A,A,-0.57,0.69,True,True,0.57,['IS1009a.A.dialog-act.dharshi.4'],True," Yeah, that's a good plan.",5,task,Assess
IS1009a,A,62.0,65.47,3.47,IS1009a.A.dialog-act.dharshi.4,A,D,0.0,-0.57,True,False,0.0,[],False, and everybody's name and what your function is?,8,task,Suggest
IS1009a,A,65.47,67.29,1.82,IS1009a.A.dialog-act.dharshi.5,B,A,0.1,0.0,False,False,0.0,[],False, So maybe we start with you?,6,task,Suggest
IS1009a,B,66.63,67.39,0.76,IS1009a.B.dialog-act.dharshi.1,,,,,,,,,False, Okay.,1,other,Offer
IS1009a,B,67.39,69.09,1.7,IS1009a.B.dialog-act.dharshi.2,B,A,0.0,0.1,True,False,0.0,[],True," Yeah, my name is Francina.",5,task,Inform
