meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
TS3004c,D,46.06,46.57,0.51,TS3004c.D.dialog-act.vkaraisk.1,,,,,,,,,False, Bonjour.,1,other,Be-Positive
TS3004c,B,46.07,47.61,1.54,TS3004c.B.dialog-act.vkaraisk.1,,,,,,,,,False, It's,1,minor,Fragment
TS3004c,B,47.61,48.52,0.91,TS3004c.B.dialog-act.vkaraisk.2,B,,2.86,,True,False,0.0,[],False, It won't wake up.,4,task,Inform
TS3004c,B,51.2,51.38,0.18,TS3004c.B.dialog-act.vkaraisk.3,,,,,,,,,False, Yeah.,1,minor,Stall
TS3004c,B,51.38,52.56,1.18,TS3004c.B.dialog-act.vkaraisk.4,B,B,5.37,2.86,False,False,0.0,[],False, I was a bit early.,5,task,Inform
TS3004c,B,52.56,53.043,0.483,TS3004c.B.dialog-act.vkaraisk.5,,,,,,,,,False, Like,1,minor,Fragment
TS3004c,D,56.81,57.37,0.56,TS3004c.D.dialog-act.vkaraisk.2,,,,,,,,,False, Why?,1,elicit,Elicit-Inform
TS3004c,B,56.85,57.61,0.76,TS3004c.B.dialog-act.vkaraisk.6,,,,,,,,,False, What?,1,other,Comment-About-Understanding
TS3004c,B,57.61,57.93,0.32,TS3004c.B.dialog-act.vkaraisk.7,,,,,,,,,False," No,",1,minor,Stall
TS3004c,B,57.93,58.66,0.73,TS3004c.B.dialog-act.vkaraisk.8,B,B,0.0,5.37,False,False,0.0,[],False, I just came in.,4,task,Inform
TS3004c,B,58.66,60.76,2.1,TS3004c.B.dialog-act.vkaraisk.9,D,B,3.56,0.0,False,False,0.0,[],False, Uh normally I was one of them.,7,task,Inform
TS3004c,D,61.38,61.79,0.41,TS3004c.D.dialog-act.vkaraisk.3,,,,,,,,,False, Okay.,1,minor,Backchannel
TS3004c,B,63.89,64.53,0.64,TS3004c.B.dialog-act.vkaraisk.10,,,,,,,,,False, Come on.,2,other,Other
TS3004c,D,64.32,66.06,1.74,TS3004c.D.dialog-act.vkaraisk.4,B,B,0.39,3.56,True,False,0.0,[],True, Check check check check.,4,other,Other
TS3004c,A,64.71,66.58,1.87,TS3004c.A.dialog-act.vkaraisk.1,,,,,,,,,False, Hello.,1,other,Be-Positive
TS3004c,B,66.45,67.64,1.19,TS3004c.B.dialog-act.vkaraisk.11,D,D,19.93,0.39,True,False,0.0,[],True, Why won't it wake up?,5,elicit,Elicit-Inform
TS3004c,A,66.58,67.04,0.46,TS3004c.A.dialog-act.vkaraisk.2,,,,,,,,,False, Oop.,1,other,Other
TS3004c,B,78.2,78.7,0.5,TS3004c.B.dialog-act.vkaraisk.12,,,,,,,,,False, Is it on?,3,elicit,Elicit-Inform
TS3004c,D,87.57,90.3,2.73,TS3004c.D.dialog-act.vkaraisk.5,D,B,0.0,19.93,True,False,0.0,[],True, The power light doesn't work.,5,task,Inform
TS3004c,D,90.3,90.98,0.68,TS3004c.D.dialog-act.vkaraisk.6,C,D,8.46,0.0,False,False,0.0,[],False, You turned it off.,4,task,Inform
TS3004c,B,92.08,92.54,0.46,TS3004c.B.dialog-act.vkaraisk.13,,,,,,,,,False, But how?,2,elicit,Elicit-Inform
TS3004c,B,94.96,95.15,0.19,TS3004c.B.dialog-act.vkaraisk.14,,,,,,,,,False," Ah,",1,minor,Stall
TS3004c,B,95.15,95.77,0.62,TS3004c.B.dialog-act.vkaraisk.15,,,,,,,,,False, there it is.,3,task,Inform
TS3004c,C,96.04,96.39,0.35,TS3004c.C.dialog-act.vkaraisk.1,,,,,,,,,False, Okay.,1,minor,Backchannel
TS3004c,A,97.9,98.39,0.49,TS3004c.A.dialog-act.vkaraisk.3,,,,,,,,,False, Okay.,1,task,Assess
TS3004c,B,98.79,98.97,0.18,TS3004c.B.dialog-act.vkaraisk.16,,,,,,,,,False, Uh.,1,minor,Backchannel
TS3004c,C,99.44,105.46,6.02,TS3004c.C.dialog-act.vkaraisk.2,C,D,0.0,8.46,True,False,0.0,[],True, I received an email with uh a few possibilities on uh the materials.,13,task,Inform
TS3004c,C,105.46,108.47,3.01,TS3004c.C.dialog-act.vkaraisk.3,A,C,-1.26,0.0,False,True,1.26,['TS3004c.A.dialog-act.vkaraisk.5'],False, So I'll discuss them with you.,6,other,Offer
TS3004c,A,106.88,107.21,0.33,TS3004c.A.dialog-act.vkaraisk.4,,,,,,,,,False," Okay,",1,other,Comment-About-Understanding
TS3004c,A,107.21,109.71,2.5,TS3004c.A.dialog-act.vkaraisk.5,B,C,3.24,-1.26,True,False,0.0,[],False, we're just going to the later.,6,task,Suggest
TS3004c,D,107.27,107.92,0.65,TS3004c.D.dialog-act.vkaraisk.7,,,,,,,,,False, Okay.,1,minor,Backchannel
TS3004c,C,108.47,108.7,0.23,TS3004c.C.dialog-act.vkaraisk.4,,,,,,,,,False, Yeah.,1,task,Assess
TS3004c,B,112.29,112.95,0.66,TS3004c.B.dialog-act.vkaraisk.17,,,,,,,,,False," Yeah,",1,minor,Stall
TS3004c,B,112.95,114.74,1.79,TS3004c.B.dialog-act.vkaraisk.18,A,A,-0.91,3.24,True,True,0.91,['TS3004c.A.dialog-act.vkaraisk.7'],True, I received an email as well.,6,task,Inform
TS3004c,A,113.65,113.83,0.18,TS3004c.A.dialog-act.vkaraisk.6,,,,,,,,,False, So,1,minor,Stall
