meeting_id,speaker,start_time,end_time,duration,segment_id,next_speaker,prev_speaker,time_to_next,time_from_prev,is_turn_change,has_overlap,overlap_duration,overlapping_speakers,new_turn,words_ref,word_count,class,gloss
ES2009d,D,13.479,21.43,7.951,ES2009d.D.dialog-act.vkaraisk.1,,,,,,,,,False, Okay.,1,other,Other
ES2009d,D,26.02,26.19,0.17,ES2009d.D.dialog-act.vkaraisk.2,,,,,,,,,False, Oh,1,other,Comment-About-Understanding
ES2009d,D,26.19,26.893,0.703,ES2009d.D.dialog-act.vkaraisk.3,,,,,,,,,False, I totally,2,other,Other
ES2009d,D,28.38,28.52,0.14,ES2009d.D.dialog-act.vkaraisk.4,,,,,,,,,False, Yeah,1,task,Assess
ES2009d,D,28.52,30.4,1.88,ES2009d.D.dialog-act.vkaraisk.5,D,,5.6,,True,False,0.0,[],False, 'cause I moved it.,4,task,Inform
ES2009d,D,36.0,37.16,1.16,ES2009d.D.dialog-act.vkaraisk.6,D,D,0.0,5.6,False,False,0.0,[],False, 'S put it over here.,5,other,Offer
ES2009d,D,37.16,38.76,1.6,ES2009d.D.dialog-act.vkaraisk.7,A,D,6.46,0.0,False,False,0.0,[],False, Then we don't have to worry about it.,8,task,Inform
ES2009d,C,38.396,39.75,1.354,ES2009d.C.dialog-act.vkaraisk.1,,,,,,,,,False, Ready for this?,3,elicit,Elicit-Inform
ES2009d,A,41.98,43.01,1.03,ES2009d.A.dialog-act.vkaraisk.1,,,,,,,,,False, All set?,2,elicit,Elicit-Inform
ES2009d,A,43.01,43.31,0.3,ES2009d.A.dialog-act.vkaraisk.2,,,,,,,,,False, Cool.,1,task,Assess
ES2009d,A,44.54,45.22,0.68,ES2009d.A.dialog-act.vkaraisk.3,,,,,,,,,False," Alright,",1,minor,Stall
ES2009d,A,45.22,46.73,1.51,ES2009d.A.dialog-act.vkaraisk.4,A,D,1.8,6.46,True,False,0.0,[],True, it is PowerPoint time.,4,task,Suggest
ES2009d,A,48.53,56.21,7.68,ES2009d.A.dialog-act.vkaraisk.5,A,A,0.0,1.8,False,False,0.0,[],False, I've done more PowerPoints in this particular experiment than I've ever done in my life before this experiment,18,task,Inform
ES2009d,B,54.544,56.59,2.046,ES2009d.B.dialog-act.vkaraisk.1,,,,,,,,,False, Yeah.,1,task,Assess
ES2009d,A,56.21,57.91,1.7,ES2009d.A.dialog-act.vkaraisk.6,A,A,4.15,0.0,False,False,0.0,[],False, which is kind of fun.,5,task,Assess
ES2009d,C,58.56,60.96,2.4,ES2009d.C.dialog-act.vkaraisk.2,,,,,,,,,False, Oh man.,2,other,Other
ES2009d,A,61.12,62.06,0.94,ES2009d.A.dialog-act.vkaraisk.7,,,,,,,,,False, So uh,2,minor,Stall
